idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
369,OPIE_Lapi_220620d_S3.jpg,OK,1193,1933,323,858,0.0,0.988,0.894,2.66,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_220620d_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_220620d_S3.jpg
370,OPIE_Lapi_230620_P1.JPG,OK,2468,1860,508,1192,0.0,0.854,0.938,2.35,1,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_P1.JPG
371,OPIE_Lapi_230620_P2.JPG,OK,2494,1867,484,1168,0.0,0.869,0.939,2.41,1,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_P2.JPG
372,OPIE_Lapi_230620_S1.jpg,OK,1195,1738,437,1051,0.0,0.898,0.892,2.41,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_S1.jpg
373,OPIE_Lapi_230620_S2.jpg,OK,1288,1699,421,1047,0.0,0.836,0.912,2.49,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_S2.jpg
374,OPIE_Lapi_230620_S3.jpg,OK,1217,1888,390,953,0.0,0.955,0.896,2.44,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620_S3.jpg
375,OPIE_Lapi_230620b_P1.JPG,OK,2382,1898,470,1097,0.0,0.717,0.924,2.33,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_P1.JPG
376,OPIE_Lapi_230620b_P2.JPG,OK,2392,1886,446,1116,0.0,0.733,0.927,2.5,1,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_P2.JPG
377,OPIE_Lapi_230620b_S1.jpg,OK,1423,1768,370,910,0.0,0.888,0.905,2.46,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_S1.jpg
378,OPIE_Lapi_230620b_S2.jpg,OK,1323,2083,370,921,0.0,0.838,0.887,2.49,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_S2.jpg
379,OPIE_Lapi_230620b_S3.jpg,OK,1351,1912,406,953,0.0,0.838,0.9,2.35,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_230620b_S3.jpg
380,OPIE_Lapi_240620_P1.JPG,OK,2401,1857,466,1249,0.0,0.895,0.919,2.68,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_P1.JPG
381,OPIE_Lapi_240620_P2.JPG,OK,2456,1793,489,1244,0.0,0.903,0.925,2.54,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_P2.JPG
382,OPIE_Lapi_240620_S1.jpg,OK,1400,1738,406,1051,0.0,0.833,0.876,2.59,5,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_S1.jpg
383,OPIE_Lapi_240620_S2.jpg,OK,1408,1589,421,1067,0.0,0.822,0.901,2.53,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_S2.jpg
384,OPIE_Lapi_240620_S3.jpg,OK,1368,1565,406,1146,0.0,0.85,0.859,2.83,1,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620_S3.jpg
385,OPIE_Lapi_240620b_P1.JPG,OK,2487,1848,484,1192,0.0,0.886,0.924,2.46,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_P1.JPG
386,OPIE_Lapi_240620b_P2.JPG,OK,2477,1907,489,1173,0.0,0.789,0.932,2.4,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_P2.JPG
387,OPIE_Lapi_240620b_S1.jpg,OK,1146,1888,390,953,0.0,0.965,0.901,2.44,5,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_S1.jpg
388,OPIE_Lapi_240620b_S2.jpg,OK,1313,1943,374,910,0.0,0.989,0.897,2.43,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_S2.jpg
389,OPIE_Lapi_240620b_S3.jpg,OK,1423,1880,374,878,0.0,0.968,0.863,2.35,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_240620b_S3.jpg
390,OPIE_Lapi_260620_P1.JPG,OK,2401,1926,527,1287,0.0,0.804,0.911,2.44,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_P1.JPG
391,OPIE_Lapi_260620_P2.JPG,OK,2477,1907,527,1287,0.0,0.851,0.909,2.44,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_P2.JPG
392,OPIE_Lapi_260620_S1.jpg,OK,1510,1896,437,1020,0.0,0.911,0.856,2.33,6,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_S1.jpg
393,OPIE_Lapi_260620_S2.jpg,OK,1305,1880,469,1083,0.0,0.915,0.868,2.31,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_S2.jpg
394,OPIE_Lapi_260620_S3.jpg,OK,1408,1857,453,1067,0.0,0.897,0.86,2.36,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620_S3.jpg
395,OPIE_Lapi_260620b_P1.JPG,OK,2427,1869,375,1112,0.0,0.984,0.929,2.96,1,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_P1.JPG
396,OPIE_Lapi_260620b_P2.JPG,OK,2389,1812,375,1112,0.0,0.786,0.937,2.96,1,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_P2.JPG
397,OPIE_Lapi_260620b_S1.jpg,OK,1187,2077,327,910,0.0,0.865,0.89,2.78,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_S1.jpg
398,OPIE_Lapi_260620b_S2.jpg,OK,1384,2172,327,862,0.0,0.94,0.885,2.64,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_S2.jpg
399,OPIE_Lapi_260620b_S3.jpg,OK,1457,2053,311,945,0.0,0.918,0.872,3.04,4,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_260620b_S3.jpg
400,OPIE_Lapi_270702_P1.JPG,OK,2420,1869,489,1173,0.0,0.833,0.907,2.4,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_P1.JPG
401,OPIE_Lapi_270702_P2.JPG,OK,2439,1860,508,1173,0.0,0.882,0.92,2.31,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_P2.JPG
402,OPIE_Lapi_270702_S1.jpg,OK,1197,1998,390,929,0.0,0.927,0.924,2.38,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_S1.jpg
403,OPIE_Lapi_270702_S2.jpg,OK,1254,1691,374,854,0.0,0.974,0.918,2.28,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_S2.jpg
404,OPIE_Lapi_270702_S3.jpg,OK,1290,1731,358,831,0.0,0.977,0.918,2.32,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_270702_S3.jpg
405,OPIE_Lapi_290602_P1.JPG,OK,2439,1831,489,1211,0.0,0.913,0.913,2.48,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_P1.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_P1.JPG
406,OPIE_Lapi_290602_P2.JPG,OK,2439,1907,489,1211,0.0,0.809,0.907,2.48,3,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_P2.JPG,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_P2.JPG
407,OPIE_Lapi_290602_S1.jpg,OK,1345,1920,390,973,0.0,0.949,0.913,2.49,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_S1.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_S1.jpg
408,OPIE_Lapi_290602_S2.jpg,OK,1288,1707,374,921,0.0,0.959,0.898,2.46,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_S2.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_S2.jpg
409,OPIE_Lapi_290602_S3.jpg,OK,1288,1957,370,921,0.0,0.969,0.901,2.49,2,data\images\wide\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_S3.jpg,data\images\crop\organized\Bombus_lapidarius\worker\OPIE_Lapi_290602_S3.jpg
410,CD387770b_P1.JPG,OK,2449,1822,128,318,0.0,0.701,0.909,2.48,5,data\images\wide\organized\Bombus_monticola\male\CD387770b_P1.JPG,data\images\crop\organized\Bombus_monticola\male\CD387770b_P1.JPG
411,CD387770b_P2.JPG,OK,2420,1838,124,337,0.0,0.668,0.888,2.73,5,data\images\wide\organized\Bombus_monticola\male\CD387770b_P2.JPG,data\images\crop\organized\Bombus_monticola\male\CD387770b_P2.JPG
412,CD387770b_S1.jpg,OK,1225,2077,358,827,0.0,0.827,0.914,2.31,3,data\images\wide\organized\Bombus_monticola\male\CD387770b_S1.jpg,data\images\crop\organized\Bombus_monticola\male\CD387770b_S1.jpg
413,CD387770b_S2.jpg,OK,1034,1912,406,949,0.0,0.901,0.909,2.34,4,data\images\wide\organized\Bombus_monticola\male\CD387770b_S2.jpg,data\images\crop\organized\Bombus_monticola\male\CD387770b_S2.jpg
414,CD387770b_S3.jpg,OK,1219,1927,406,941,0.0,0.784,0.92,2.32,3,data\images\wide\organized\Bombus_monticola\male\CD387770b_S3.jpg,data\images\crop\organized\Bombus_monticola\male\CD387770b_S3.jpg
415,CD387804_P1.JPG,OK,2430,1822,128,280,0.0,0.061,0.894,2.19,2,data\images\wide\organized\Bombus_monticola\male\CD387804_P1.JPG,data\images\crop\organized\Bombus_monticola\male\CD387804_P1.JPG
416,CD387804_P2.JPG,OK,2420,1803,128,261,0.0,0.052,0.871,2.04,1,data\images\wide\organized\Bombus_monticola\male\CD387804_P2.JPG,data\images\crop\organized\Bombus_monticola\male\CD387804_P2.JPG
417,CD387804_S1.jpg,OK,998,2053,374,878,0.0,0.744,0.92,2.35,3,data\images\wide\organized\Bombus_monticola\male\CD387804_S1.jpg,data\images\crop\organized\Bombus_monticola\male\CD387804_S1.jpg
418,CD387804_S2.jpg,OK,1108,2014,358,784,0.0,0.849,0.914,2.19,5,data\images\wide\organized\Bombus_monticola\male\CD387804_S2.jpg,data\images\crop\organized\Bombus_monticola\male\CD387804_S2.jpg
419,CD387804_S3.jpg,OK,1124,1983,358,784,0.0,0.765,0.922,2.19,3,data\images\wide\organized\Bombus_monticola\male\CD387804_S3.jpg,data\images\crop\organized\Bombus_monticola\male\CD387804_S3.jpg
420,CD388230b_P1.JPG,OK,2437,1822,128,294,0.0,0.431,0.895,2.3,1,data\images\wide\organized\Bombus_monticola\male\CD388230b_P1.JPG,data\images\crop\organized\Bombus_monticola\male\CD388230b_P1.JPG
421,CD388230b_P2.JPG,OK,2458,1829,104,299,0.0,0.102,0.815,2.86,1,data\images\wide\organized\Bombus_monticola\male\CD388230b_P2.JPG,data\images\crop\organized\Bombus_monticola\male\CD388230b_P2.JPG
422,CD388230b_S1.jpg,OK,1053,1864,437,1051,0.0,0.873,0.912,2.41,2,data\images\wide\organized\Bombus_monticola\male\CD388230b_S1.jpg,data\images\crop\organized\Bombus_monticola\male\CD388230b_S1.jpg
423,CD388230b_S2.jpg,OK,1258,1935,421,1051,0.0,0.851,0.898,2.5,4,data\images\wide\organized\Bombus_monticola\male\CD388230b_S2.jpg,data\images\crop\organized\Bombus_monticola\male\CD388230b_S2.jpg
424,CD388230b_S3.jpg,OK,1211,1927,406,1020,0.0,0.915,0.915,2.51,5,data\images\wide\organized\Bombus_monticola\male\CD388230b_S3.jpg,data\images\crop\organized\Bombus_monticola\male\CD388230b_S3.jpg
425,CD388230c_P1.JPG,FAILED,,,,,,,,,0,data\images\wide\organized\Bombus_monticola\male\CD388230c_P1.JPG,
426,CD388230c_P2.JPG,OK,2418,1867,104,294,0.0,0.202,0.89,2.82,1,data\images\wide\organized\Bombus_monticola\male\CD388230c_P2.JPG,data\images\crop\organized\Bombus_monticola\male\CD388230c_P2.JPG
427,CD388230c_S1.jpg,OK,1228,2313,358,929,0.0,0.85,0.905,2.59,1,data\images\wide\organized\Bombus_monticola\male\CD388230c_S1.jpg,data\images\crop\organized\Bombus_monticola\male\CD388230c_S1.jpg
428,CD388230c_S2.jpg,OK,876,2014,358,949,0.0,0.952,0.914,2.65,2,data\images\wide\organized\Bombus_monticola\male\CD388230c_S2.jpg,data\images\crop\organized\Bombus_monticola\male\CD388230c_S2.jpg
429,CD388230c_S3.jpg,OK,1234,2020,339,878,0.0,0.958,0.884,2.59,4,data\images\wide\organized\Bombus_monticola\male\CD388230c_S3.jpg,data\images\crop\organized\Bombus_monticola\male\CD388230c_S3.jpg
430,CD388623_P1.JPG,OK,2425,1826,138,309,0.0,0.604,0.908,2.24,2,data\images\wide\organized\Bombus_monticola\male\CD388623_P1.JPG,data\images\crop\organized\Bombus_monticola\male\CD388623_P1.JPG
431,CD388623_P2.JPG,OK,2408,1826,138,314,0.0,0.443,0.908,2.28,2,data\images\wide\organized\Bombus_monticola\male\CD388623_P2.JPG,data\images\crop\organized\Bombus_monticola\male\CD388623_P2.JPG
432,CD388623_S1.jpg,OK,1372,2032,431,1018,7.815,0.677,0.907,2.36,4,data\images\wide\organized\Bombus_monticola\male\CD388623_S1.jpg,data\images\crop\organized\Bombus_monticola\male\CD388623_S1.jpg
433,CD388623_S2.jpg,OK,1220,1950,403,936,8.13,0.89,0.908,2.32,3,data\images\wide\organized\Bombus_monticola\male\CD388623_S2.jpg,data\images\crop\organized\Bombus_monticola\male\CD388623_S2.jpg
434,CD388623_S3.jpg,OK,1236,2127,399,961,6.71,0.772,0.885,2.41,3,data\images\wide\organized\Bombus_monticola\male\CD388623_S3.jpg,data\images\crop\organized\Bombus_monticola\male\CD388623_S3.jpg
435,CD388821_P1.JPG,SUSPECT,1968,2349,216,191,-9.211,0.066,0.367,1.13,1,data\images\wide\organized\Bombus_monticola\male\CD388821_P1.JPG,data\images\crop\organized\Bombus_monticola\male\CD388821_P1.JPG
436,CD388821_P2.JPG,SUSPECT,2145,2002,223,242,0.0,0.054,0.514,1.09,1,data\images\wide\organized\Bombus_monticola\male\CD388821_P2.JPG,data\images\crop\organized\Bombus_monticola\male\CD388821_P2.JPG
437,CD388821_S1.jpg,OK,1006,2077,358,862,0.0,0.243,0.872,2.41,2,data\images\wide\organized\Bombus_monticola\male\CD388821_S1.jpg,data\images\crop\organized\Bombus_monticola\male\CD388821_S1.jpg
438,CD388821_S2.jpg,OK,1051,2313,327,732,0.0,0.411,0.862,2.24,2,data\images\wide\organized\Bombus_monticola\male\CD388821_S2.jpg,data\images\crop\organized\Bombus_monticola\male\CD388821_S2.jpg
439,CD388821_S3.jpg,OK,1069,2195,311,768,0.0,0.742,0.898,2.47,3,data\images\wide\organized\Bombus_monticola\male\CD388821_S3.jpg,data\images\crop\organized\Bombus_monticola\male\CD388821_S3.jpg
440,FR04ABOM220722060_P1.JPG,OK,2434,1850,451,1088,0.0,0.775,0.937,2.41,4,data\images\wide\organized\Bombus_monticola\male\FR04ABOM220722060_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR04ABOM220722060_P1.JPG
441,FR04ABOM220722060_P2.JPG,OK,2446,1829,446,1083,0.0,0.68,0.943,2.43,4,data\images\wide\organized\Bombus_monticola\male\FR04ABOM220722060_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR04ABOM220722060_P2.JPG
442,FR04ABOM220722060_S1.jpg,OK,1573,1941,433,988,0.0,0.943,0.887,2.28,2,data\images\wide\organized\Bombus_monticola\male\FR04ABOM220722060_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR04ABOM220722060_S1.jpg
443,FR04ABOM220722060_S2.jpg,OK,1646,2069,437,976,0.0,0.941,0.902,2.23,2,data\images\wide\organized\Bombus_monticola\male\FR04ABOM220722060_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR04ABOM220722060_S2.jpg
444,FR04ABOM220722060_S3.jpg,OK,1679,2014,390,917,0.0,0.967,0.901,2.35,3,data\images\wide\organized\Bombus_monticola\male\FR04ABOM220722060_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR04ABOM220722060_S3.jpg
445,FR73ABOM120722027_P1.JPG,OK,2468,1793,451,1078,0.0,0.669,0.932,2.39,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722027_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722027_P1.JPG
446,FR73ABOM120722027_P2.JPG,OK,2449,1774,451,1078,0.0,0.798,0.943,2.39,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722027_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722027_P2.JPG
447,FR73ABOM120722027_S1.jpg,OK,1510,1943,406,957,0.0,0.771,0.889,2.36,3,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722027_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722027_S1.jpg
448,FR73ABOM120722027_S2.jpg,OK,1526,2014,390,957,0.0,0.946,0.902,2.45,3,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722027_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722027_S2.jpg
449,FR73ABOM120722027_S3.jpg,OK,1634,2030,390,921,0.0,0.97,0.912,2.36,3,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722027_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722027_S3.jpg
450,FR73ABOM120722070_P1.JPG,OK,2534,1826,480,1135,0.0,0.42,0.946,2.37,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722070_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722070_P1.JPG
451,FR73ABOM120722070_P2.JPG,OK,2496,1807,480,1135,0.0,0.482,0.943,2.37,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722070_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722070_P2.JPG
452,FR73ABOM120722070_S1.jpg,OK,1197,1983,421,961,0.0,0.886,0.884,2.28,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722070_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722070_S1.jpg
453,FR73ABOM120722070_S2.jpg,OK,1431,2014,390,894,0.0,0.958,0.902,2.29,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722070_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722070_S2.jpg
454,FR73ABOM120722070_S3.jpg,OK,1443,1902,386,917,0.0,0.977,0.897,2.38,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722070_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722070_S3.jpg
455,FR73ABOM120722118_P1.JPG,OK,2506,1774,451,1040,0.0,0.925,0.941,2.31,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722118_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722118_P1.JPG
456,FR73ABOM120722118_P2.JPG,OK,2496,1803,432,1021,0.0,0.871,0.949,2.36,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722118_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722118_P2.JPG
457,FR73ABOM120722118_S1.jpg,OK,1603,1967,390,858,0.0,0.952,0.895,2.2,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722118_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722118_S1.jpg
458,FR73ABOM120722118_S2.jpg,OK,1508,2114,370,890,0.0,0.919,0.885,2.4,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722118_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722118_S2.jpg
459,FR73ABOM120722118_S3.jpg,OK,1479,2022,374,862,0.0,0.957,0.905,2.31,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM120722118_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM120722118_S3.jpg
460,FR73ABOM130722017_P1.JPG,OK,2487,1822,508,1154,0.0,0.74,0.923,2.27,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722017_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722017_P1.JPG
461,FR73ABOM130722017_P2.JPG,OK,2494,1812,489,1130,0.0,0.8,0.936,2.31,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722017_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722017_P2.JPG
462,FR73ABOM130722017_S1.jpg,OK,1675,1996,417,1004,0.0,0.856,0.934,2.41,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722017_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722017_S1.jpg
463,FR73ABOM130722017_S2.jpg,OK,1634,2022,406,921,0.0,0.925,0.915,2.27,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722017_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722017_S2.jpg
464,FR73ABOM130722017_S3.jpg,OK,1577,1965,386,933,0.0,0.932,0.924,2.42,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722017_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722017_S3.jpg
465,FR73ABOM130722037_P1.JPG,OK,2449,1803,432,1040,0.0,0.599,0.945,2.41,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722037_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722037_P1.JPG
466,FR73ABOM130722037_P2.JPG,OK,2458,1793,451,1059,0.0,0.545,0.942,2.35,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722037_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722037_P2.JPG
467,FR73ABOM130722037_S1.jpg,OK,1164,2101,374,862,0.0,0.926,0.922,2.31,4,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722037_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722037_S1.jpg
468,FR73ABOM130722037_S2.jpg,OK,1227,2282,358,831,0.0,0.904,0.923,2.32,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722037_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722037_S2.jpg
469,FR73ABOM130722037_S3.jpg,OK,1171,2012,354,878,0.0,0.956,0.92,2.48,3,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722037_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722037_S3.jpg
470,FR73ABOM130722039_P1.JPG,OK,2468,1765,432,1078,0.0,0.756,0.928,2.49,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722039_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722039_P1.JPG
471,FR73ABOM130722039_P2.JPG,OK,2420,1810,408,1097,0.0,0.836,0.937,2.69,2,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722039_P2.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722039_P2.JPG
472,FR73ABOM130722039_S1.jpg,OK,1258,1951,390,957,0.0,0.926,0.89,2.45,5,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722039_S1.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722039_S1.jpg
473,FR73ABOM130722039_S2.jpg,OK,1427,1786,374,917,0.0,0.957,0.896,2.45,3,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722039_S2.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722039_S2.jpg
474,FR73ABOM130722039_S3.jpg,OK,1384,1778,358,925,0.0,0.966,0.928,2.58,4,data\images\wide\organized\Bombus_monticola\male\FR73ABOM130722039_S3.jpg,data\images\crop\organized\Bombus_monticola\male\FR73ABOM130722039_S3.jpg
475,FR73ABOM140722001_P1.JPG,OK,2446,1765,508,1150,0.0,0.745,0.948,2.26,1,data\images\wide\organized\Bombus_monticola\male\FR73ABOM140722001_P1.JPG,data\images\crop\organized\Bombus_monticola\male\FR73ABOM140722001_P1.JPG
