num_inv,collection_origine,mode_capture,jj,mm,aaaa,region,localite,collecteur,ordre,famille,genre,espece,caste,identificateur,année_identification,photographe,specimen,appareil,n_photos
N630,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Pascuorum,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,3
N630,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Pascuorum,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
N657,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Pascuorum,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,3
N657,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Pascuorum,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
N706,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
N706,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,5
N72,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Terrestris,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,3
N72,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Terrestris,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
N76,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lucorum,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,3
N76,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lucorum,Ouvrière,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
N813,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lucorum,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,5
N814,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
N814,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,5
N815,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Pratorum,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
N815,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Pratorum,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,5
N816,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lucorum,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
N816,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lucorum,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,5
N816,Collection IEES ZANINOTTO,Filet,,,2020,Île-de-France,Paris,Vincent ZANINOTTO,Hymenoptera,Apidae,Bombus,Lucorum,Mâle,Vincent ZANINOTTO,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,5
NoName1,Collection Arthropologia Lyon (stock pratorum),Filet,,,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Fondatrice,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName1,Collection Arthropologia Lyon (stock pratorum),Filet,,,2021,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pratorum,Fondatrice,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
NoName10,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName10,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName11,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName11,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName12,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName12,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName13,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName13,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName14,Collection Mehdi ISSERTES,Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName14,Collection Mehdi ISSERTES,Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName15,Collection Mehdi ISSERTES,Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName15,Collection Mehdi ISSERTES,Filet,,,,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName2,Collection Arthropologia Lyon (stock soroeensis),Filet,7,5,2022,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sylvarum,Fondatrice,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName2,Collection Arthropologia Lyon (stock soroeensis),Filet,7,5,2022,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,Sylvarum,Fondatrice,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
NoName3,Collection Arthropologia Lyon (stock soroeensis),Filet,25,8,2022,Auvergne-Rhônes Alpes,Saulzet-le-Froid,F.FOURNIER,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName3,Collection Arthropologia Lyon (stock soroeensis),Filet,25,8,2022,Auvergne-Rhônes Alpes,Saulzet-le-Froid,F.FOURNIER,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Yvan BRUGEROLLES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 40mm,2
NoName4,Collection CPIE15,Filet,24,6,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Ouvrière,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName4,Collection CPIE15,Filet,24,6,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Ouvrière,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName5,Collection CPIE15,Filet,3,8,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Ouvrière,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName5,Collection CPIE15,Filet,3,8,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Ouvrière,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName6,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName6,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName7,Collection CPIE15,Filet,5,8,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName7,Collection CPIE15,Filet,5,8,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName8,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName8,Collection CPIE15,Filet,,,,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
NoName9,Collection CPIE15,Filet,3,8,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
NoName9,Collection CPIE15,Filet,3,8,2020,Auvergne-Rhônes Alpes,Saint-Poncy,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_030803,Collection OPIE,Filet,3,8,2003,Île-de-France,Carrière de Vigny,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_030803,Collection OPIE,Filet,3,8,2003,Île-de-France,Carrière de Vigny,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_030803b,Collection OPIE,Filet,3,8,2003,Île-de-France,Carrière de Vigny,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_030803b,Collection OPIE,Filet,3,8,2003,Île-de-France,Carrière de Vigny,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_060803,Collection OPIE,Filet,6,8,2003,Île-de-France,Herbeville,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_060803,Collection OPIE,Filet,6,8,2003,Île-de-France,Herbeville,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_070820,Collection OPIE,Filet,7,8,2020,Île-de-France,Vendoeuvrés,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_070820,Collection OPIE,Filet,7,8,2020,Île-de-France,Vendoeuvrés,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_070820b,Collection OPIE,Filet,7,8,2020,Île-de-France,Vendoeuvrés,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_070820b,Collection OPIE,Filet,7,8,2020,Île-de-France,Vendoeuvrés,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_100803,Collection OPIE,Filet,3,8,2003,Île-de-France,Guernes,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_100803,Collection OPIE,Filet,3,8,2003,Île-de-France,Guernes,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_100820,Collection OPIE,Filet,10,8,2020,Île-de-France,Le Plessis Hebert,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_100820,Collection OPIE,Filet,10,8,2020,Île-de-France,Le Plessis Hebert,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_110702,Collection OPIE,Filet,11,7,2002,Île-de-France,Bregy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_110702,Collection OPIE,Filet,11,7,2002,Île-de-France,Bregy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_130720,Collection OPIE,Filet,13,7,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_130720,Collection OPIE,Filet,13,7,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_130720b,Collection OPIE,Filet,13,7,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_130720b,Collection OPIE,Filet,13,7,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_130720c,Collection OPIE,Filet,13,7,2020,Île-de-France,Le Plessis Hebert,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_130720c,Collection OPIE,Filet,13,7,2020,Île-de-France,Le Plessis Hebert,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_130720d,Collection OPIE,Filet,13,7,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_130720d,Collection OPIE,Filet,13,7,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_160720,Collection OPIE,Filet,16,7,2020,Île-de-France,Reuilly,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_160720,Collection OPIE,Filet,16,7,2020,Île-de-France,Reuilly,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_160720b,Collection OPIE,Filet,16,7,2020,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_160720b,Collection OPIE,Filet,16,7,2020,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_180702,Collection OPIE,Filet,18,7,2002,Île-de-France,Mantes-la-Jolie,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_180702,Collection OPIE,Filet,18,7,2002,Île-de-France,Mantes-la-Jolie,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_180703,Collection OPIE,Filet,18,7,2003,Île-de-France,Mantes-la-Jolie,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_180703,Collection OPIE,Filet,18,7,2003,Île-de-France,Mantes-la-Jolie,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_200703,Collection OPIE,Filet,20,7,2003,Île-de-France,Paris,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_200703,Collection OPIE,Filet,20,7,2003,Île-de-France,Paris,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_200703b,Collection OPIE,Filet,20,7,2003,Île-de-France,Paris,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_200703b,Collection OPIE,Filet,20,7,2003,Île-de-France,Paris,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2004,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_200720,Collection OPIE,Filet,20,7,2020,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_200720,Collection OPIE,Filet,20,7,2020,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_220620,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_220620,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_220620b,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_220620b,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_220620c,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_220620c,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_220620d,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_220620d,Collection OPIE,Filet,22,6,2020,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_230620,Collection OPIE,Filet,23,6,2020,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_230620,Collection OPIE,Filet,23,6,2020,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_230620b,Collection OPIE,Filet,23,6,2020,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_230620b,Collection OPIE,Filet,23,6,2020,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_240620,Collection OPIE,Filet,24,6,2020,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_240620,Collection OPIE,Filet,24,6,2020,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_240620b,Collection OPIE,Filet,24,6,2020,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_240620b,Collection OPIE,Filet,24,6,2020,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_260620,Collection OPIE,Filet,26,6,2020,Île-de-France,Ormes,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_260620,Collection OPIE,Filet,26,6,2020,Île-de-France,Ormes,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_260620b,Collection OPIE,Filet,26,6,2020,Île-de-France,Ormes,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_260620b,Collection OPIE,Filet,26,6,2020,Île-de-France,Ormes,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_270702,Collection OPIE,Filet,27,7,2002,Île-de-France,Frouville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_270702,Collection OPIE,Filet,27,7,2002,Île-de-France,Frouville,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_290602,Collection OPIE,Filet,29,6,2002,Île-de-France,Mesnil-le-Roi,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Smartphone Samsung s10,3
OPIE_Lapi_290602,Collection OPIE,Filet,29,6,2002,Île-de-France,Mesnil-le-Roi,,Hymenoptera,Apidae,Bombus,Lapidarius,Ouvrière,Serge GADOUM,2020,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
OPIE_Lapi_78V,Collection OPIE,Filet,12,8,2009,Île-de-France,Versailles,,Hymenoptera,Apidae,Bombus,Lapidarius,Mâle,Pierre RASMONT,2011,Basile PETIT,Epinglé,Smartphone Samsung s10,3
