photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
ARLY_0036_P_2,ARLY_0036,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,336121bac610f9ae,1471726,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0036_P_2.jpg,OK,
ARLY_0036_P_3,ARLY_0036,P,Smartphone Samsung s10,3,Basile PETIT,.jpg,2c670ed469d32179,1476443,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0036_P_3.jpg,OK,
ARLY_0036_S_1,ARLY_0036,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,5279667a13ada6bc,2170694,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0036_S_1.jpg,OK,
ARLY_0036_S_2,ARLY_0036,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,8c0b7fbb31f0ae9e,2070929,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0036_S_2.jpg,OK,
ARLY_0036_S_3,ARLY_0036,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,9e41144ff6a25578,2175136,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0036_S_3.jpg,OK,
ARLY_0037_P_1,ARLY_0037,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,25023ee86708d4cb,1292893,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0037_P_1.jpg,OK,
ARLY_0037_P_2,ARLY_0037,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,9f41d929e1475399,1230145,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0037_P_2.jpg,OK,
ARLY_0037_P_3,ARLY_0037,P,Smartphone Samsung s10,3,Basile PETIT,.jpg,f3ba1ff31c0776d3,1312965,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0037_P_3.jpg,OK,
ARLY_0037_S_1,ARLY_0037,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,7222993dda8812bb,2207005,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0037_S_1.jpg,OK,
ARLY_0037_S_2,ARLY_0037,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,c616a404ab32255b,2142893,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0037_S_2.jpg,OK,
ARLY_0037_S_3,ARLY_0037,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,46a47a49818022a7,2028239,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0037_S_3.jpg,OK,
ARLY_0038_P_1,ARLY_0038,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,93d31068f45a318f,1534699,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0038_P_1.jpg,OK,
ARLY_0038_P_2,ARLY_0038,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,9239e2e7719df0d1,1500599,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0038_P_2.jpg,OK,
ARLY_0038_P_3,ARLY_0038,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,e4ffae686169eda6,1475378,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0038_P_3.jpg,OK,
ARLY_0038_P_4,ARLY_0038,P,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,b7c3f53905a07ba9,1447688,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0038_P_4.jpg,OK,
ARLY_0038_P_5,ARLY_0038,P,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,f72753719bfc26d7,1510836,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0038_P_5.jpg,OK,
ARLY_0049_P_1,ARLY_0049,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,c32cd7e7a5303d50,4553736,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0049_P_1.jpg,OK,
ARLY_0049_P_2,ARLY_0049,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,bfb47c8fb3a7dd49,4519122,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0049_P_2.jpg,OK,
ARLY_0049_S_1,ARLY_0049,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,a3a06c2feee3045b,1482670,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0049_S_1.jpg,OK,
ARLY_0049_S_2,ARLY_0049,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,ebd9897260f4e5aa,1538733,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0049_S_2.jpg,OK,
ARLY_0049_S_3,ARLY_0049,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,2e55e7292122d53c,1475952,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0049_S_3.jpg,OK,
ARLY_0050_P_1,ARLY_0050,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,c23a711643db019e,1321923,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0050_P_1.jpg,OK,
ARLY_0050_P_2,ARLY_0050,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,db820ed3b1b0ee43,1299668,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0050_P_2.jpg,OK,
ARLY_0050_P_3,ARLY_0050,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,c8b67fcc7def4830,1296637,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0050_P_3.jpg,OK,
ARLY_0050_S_1,ARLY_0050,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,16212779fa9ec091,2136842,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0050_S_1.jpg,OK,
ARLY_0050_S_2,ARLY_0050,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,519b3bd66ed90e40,2159865,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0050_S_2.jpg,OK,
ARLY_0050_S_3,ARLY_0050,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,8fc829bcc2b372ed,2171260,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0050_S_3.jpg,OK,
ARLY_0054_P_1,ARLY_0054,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,8878e8ee58778983,1387417,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_P_1.jpg,OK,
ARLY_0054_P_2,ARLY_0054,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,cedc8644b3a540b7,1373047,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_P_2.jpg,OK,
ARLY_0054_P_3,ARLY_0054,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,5d1b5f4c6f158172,1362588,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_P_3.jpg,OK,
ARLY_0054_P_4,ARLY_0054,P,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,82aadea916a5f91b,1353214,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_P_4.jpg,OK,
ARLY_0054_P_5,ARLY_0054,P,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,46cc982a142342e2,1350218,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_P_5.jpg,OK,
ARLY_0054_S_1,ARLY_0054,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,b5e4c149fa617986,2181066,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_S_1.jpg,OK,
ARLY_0054_S_2,ARLY_0054,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,ceafb566f959c213,2272405,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_S_2.jpg,OK,
ARLY_0054_S_3,ARLY_0054,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,d53bd4cafdf0fcb5,2078773,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_S_3.jpg,OK,
ARLY_0054_S_4,ARLY_0054,S,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,c07bacd3f5648dec,1882363,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_S_4.jpg,OK,
ARLY_0054_S_5,ARLY_0054,S,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,c6881ae0d3da9141,2056407,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0054_S_5.jpg,OK,
ARLY_0055_P_1,ARLY_0055,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,8279509235800afb,1365292,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_P_1.jpg,OK,
ARLY_0055_P_2,ARLY_0055,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,27d80d6041b59ae6,1329390,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_P_2.jpg,OK,
ARLY_0055_P_3,ARLY_0055,P,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,d5b3b5e86ac37888,1339340,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_P_3.jpg,OK,
ARLY_0055_P_4,ARLY_0055,P,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,5e3712b1f01eca09,1352055,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_P_4.jpg,OK,
ARLY_0055_P_5,ARLY_0055,P,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,f919796042f91652,1352724,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_P_5.jpg,OK,
ARLY_0055_S_1,ARLY_0055,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,0016bd8ec772b47d,2070844,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_S_1.jpg,OK,
ARLY_0055_S_2,ARLY_0055,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,909482deb487e443,1917181,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_S_2.jpg,OK,
ARLY_0055_S_3,ARLY_0055,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,682babaa4bdc9f05,2162368,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_S_3.jpg,OK,
ARLY_0055_S_4,ARLY_0055,S,Canon EOS 70D - 40mm,4,Basile PETIT,.jpg,41d15c11b42f0f79,2132088,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_S_4.jpg,OK,
ARLY_0055_S_5,ARLY_0055,S,Canon EOS 70D - 40mm,5,Basile PETIT,.jpg,e656c4746ce7922e,2253969,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_S_5.jpg,OK,
ARLY_0055_S_6,ARLY_0055,S,Canon EOS 70D - 40mm,6,Basile PETIT,.jpg,b90694c1d861d97b,2227395,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_0055_S_6.jpg,OK,
ARLY_PRAT_0001_P_1,ARLY_PRAT_0001,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,6d8558679717d90a,4485421,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0001_P_1.jpg,OK,
ARLY_PRAT_0001_P_2,ARLY_PRAT_0001,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,a17f840e7c7269ad,4447996,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0001_P_2.jpg,OK,
ARLY_PRAT_0001_S_1,ARLY_PRAT_0001,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,9688167734e0eea8,1491231,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0001_S_1.jpg,OK,
ARLY_PRAT_0001_S_2,ARLY_PRAT_0001,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,05602ad0bf4afa33,1553671,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0001_S_2.jpg,OK,
ARLY_PRAT_0001_S_3,ARLY_PRAT_0001,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,ee4478363febce24,1477104,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0001_S_3.jpg,OK,
ARLY_PRAT_0002_P_1,ARLY_PRAT_0002,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,69ae4f428ff53ce3,4539028,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0002_P_1.jpg,OK,
ARLY_PRAT_0002_P_2,ARLY_PRAT_0002,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,6683b64a1f286602,4536386,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0002_P_2.jpg,OK,
ARLY_PRAT_0002_S_1,ARLY_PRAT_0002,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,6ba6af94c2bdc151,1660908,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0002_S_1.jpg,OK,
ARLY_PRAT_0002_S_2,ARLY_PRAT_0002,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,a6585c61cce6467c,1585590,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0002_S_2.jpg,OK,
ARLY_PRAT_0002_S_3,ARLY_PRAT_0002,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,7865ec362c9a247c,1500940,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0002_S_3.jpg,OK,
ARLY_PRAT_0003_P_1,ARLY_PRAT_0003,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,1329b46bd4a4ef20,4514400,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0003_P_1.jpg,OK,
ARLY_PRAT_0003_P_2,ARLY_PRAT_0003,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,d0eaf69f96d1eda9,4465069,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0003_P_2.jpg,OK,
ARLY_PRAT_0003_S_1,ARLY_PRAT_0003,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,a77518aa13a1f31e,1618218,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0003_S_1.jpg,OK,
ARLY_PRAT_0003_S_2,ARLY_PRAT_0003,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,8876609ab94e7e89,1619102,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0003_S_2.jpg,OK,
ARLY_PRAT_0003_S_3,ARLY_PRAT_0003,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,f4e09d60b2a4c359,1642719,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0003_S_3.jpg,OK,
ARLY_PRAT_0004_P_1,ARLY_PRAT_0004,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,78ccc671128751a5,4386296,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0004_P_1.jpg,OK,
ARLY_PRAT_0004_P_2,ARLY_PRAT_0004,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,9217c44ec9e524b4,4372595,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0004_P_2.jpg,OK,
ARLY_PRAT_0004_S_1,ARLY_PRAT_0004,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,08b6f5bd3af5112c,1530522,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0004_S_1.jpg,OK,
ARLY_PRAT_0004_S_2,ARLY_PRAT_0004,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,e83a9bd3fea1ed9d,1431113,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0004_S_2.jpg,OK,
ARLY_PRAT_0004_S_3,ARLY_PRAT_0004,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,dc1e2ee57d934d89,1721653,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0004_S_3.jpg,OK,
ARLY_PRAT_0005_P_1,ARLY_PRAT_0005,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,c779f73a0c9a877f,2151998,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0005_P_1.jpg,OK,
ARLY_PRAT_0005_P_2,ARLY_PRAT_0005,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,0930cdf37bc8feca,2181274,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0005_P_2.jpg,OK,
ARLY_PRAT_0005_S_1,ARLY_PRAT_0005,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,a2a6a87de9fef7da,1628826,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0005_S_1.jpg,OK,
ARLY_PRAT_0005_S_2,ARLY_PRAT_0005,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,3c35efdc7d4ccce8,1485598,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0005_S_2.jpg,OK,
ARLY_PRAT_0005_S_3,ARLY_PRAT_0005,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,8b56f58bf931ea82,1383052,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0005_S_3.jpg,OK,
ARLY_PRAT_0006_P_1,ARLY_PRAT_0006,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,e41c904d6f691d56,4520092,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0006_P_1.jpg,OK,
ARLY_PRAT_0006_P_2,ARLY_PRAT_0006,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,668bd27119a90da3,4516930,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0006_P_2.jpg,OK,
ARLY_PRAT_0006_S_1,ARLY_PRAT_0006,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,af9a99193d291b68,1582051,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0006_S_1.jpg,OK,
ARLY_PRAT_0006_S_2,ARLY_PRAT_0006,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,ce9a8921c45d6e60,1591868,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0006_S_2.jpg,OK,
ARLY_PRAT_0006_S_3,ARLY_PRAT_0006,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,5484f1f3bf3d6a79,48213,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0006_S_3.jpg,OK,
ARLY_PRAT_0007_P_1,ARLY_PRAT_0007,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,ba94408b1b9a130c,4470285,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0007_P_1.jpg,OK,
ARLY_PRAT_0007_P_2,ARLY_PRAT_0007,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,4e2d2da5795ef6f0,4424966,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0007_P_2.jpg,OK,
ARLY_PRAT_0007_S_1,ARLY_PRAT_0007,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,5a83588474bbeec1,1634882,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0007_S_1.jpg,OK,
ARLY_PRAT_0007_S_2,ARLY_PRAT_0007,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,7f757fd48eb39c34,1624833,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0007_S_2.jpg,OK,
ARLY_PRAT_0007_S_3,ARLY_PRAT_0007,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,ffd78146c1d92119,703051,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0007_S_3.jpg,OK,
ARLY_PRAT_0008_P_1,ARLY_PRAT_0008,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,a57447fc28e276e7,4530656,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0008_P_1.jpg,OK,
ARLY_PRAT_0008_P_2,ARLY_PRAT_0008,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,174be68a986e6577,4551128,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0008_P_2.jpg,OK,
ARLY_PRAT_0008_S_1,ARLY_PRAT_0008,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,b0010d584c842e07,1609869,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0008_S_1.jpg,OK,
ARLY_PRAT_0008_S_2,ARLY_PRAT_0008,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,89a49365784950fc,1493666,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0008_S_2.jpg,OK,
ARLY_PRAT_0008_S_3,ARLY_PRAT_0008,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,0f0368e690050b19,1730462,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0008_S_3.jpg,OK,
ARLY_PRAT_0009_P_1,ARLY_PRAT_0009,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,ee48575111b209bb,2113912,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0009_P_1.jpg,OK,
ARLY_PRAT_0009_P_2,ARLY_PRAT_0009,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,890a73a11e4d7270,2114958,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0009_P_2.jpg,OK,
ARLY_PRAT_0009_S_1,ARLY_PRAT_0009,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,d13ede557e71f9fb,1515976,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0009_S_1.jpg,OK,
ARLY_PRAT_0009_S_2,ARLY_PRAT_0009,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,1837785a98d93255,1644767,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0009_S_2.jpg,OK,
ARLY_PRAT_0009_S_3,ARLY_PRAT_0009,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,dbf72b33a02f17fb,1637928,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0009_S_3.jpg,OK,
ARLY_PRAT_0010_P_1,ARLY_PRAT_0010,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,634acd93a6b35271,4251820,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0010_P_1.jpg,OK,
ARLY_PRAT_0010_P_2,ARLY_PRAT_0010,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,e48fc49df5822942,4486918,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0010_P_2.jpg,OK,
ARLY_PRAT_0010_S_1,ARLY_PRAT_0010,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,151ce013d2466420,1195365,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0010_S_1.jpg,OK,
ARLY_PRAT_0010_S_2,ARLY_PRAT_0010,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,4c18ca7f6bbac87a,1361607,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0010_S_2.jpg,OK,
ARLY_PRAT_0010_S_3,ARLY_PRAT_0010,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,d72163e90045ecc8,1066576,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0010_S_3.jpg,OK,
ARLY_PRAT_0011_P_1,ARLY_PRAT_0011,P,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,ba294fef165fb616,4593642,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0011_P_1.jpg,OK,
ARLY_PRAT_0011_P_2,ARLY_PRAT_0011,P,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,8b7a4b7728e524de,4585796,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0011_P_2.jpg,OK,
ARLY_PRAT_0011_S_1,ARLY_PRAT_0011,S,Canon EOS 70D - 40mm,1,Basile PETIT,.jpg,628e0ca3d2acca76,1530372,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0011_S_1.jpg,OK,
ARLY_PRAT_0011_S_2,ARLY_PRAT_0011,S,Canon EOS 70D - 40mm,2,Basile PETIT,.jpg,5548ee00ab850be6,1355037,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0011_S_2.jpg,OK,
ARLY_PRAT_0011_S_3,ARLY_PRAT_0011,S,Canon EOS 70D - 40mm,3,Basile PETIT,.jpg,4fddf7c7670ac560,1651146,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0011_S_3.jpg,OK,
ARLY_PRAT_0012_P_1,ARLY_PRAT_0012,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,54c9b09d1872646e,2098843,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0012_P_1.jpg,OK,
ARLY_PRAT_0012_P_2,ARLY_PRAT_0012,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,5c4ece861f433072,2254915,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0012_P_2.jpg,OK,
ARLY_PRAT_0012_S_1,ARLY_PRAT_0012,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,bac955ea325378a4,1613115,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0012_S_1.jpg,OK,
ARLY_PRAT_0012_S_2,ARLY_PRAT_0012,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,356b569547f8a116,1664956,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0012_S_2.jpg,OK,
ARLY_PRAT_0012_S_3,ARLY_PRAT_0012,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,7417882fce3a01a9,1614171,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0012_S_3.jpg,OK,
ARLY_PRAT_0013_P_1,ARLY_PRAT_0013,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,d4aa02e22ae03923,4415474,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0013_P_1.jpg,OK,
ARLY_PRAT_0013_P_2,ARLY_PRAT_0013,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,671465faa272c00b,4414052,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0013_P_2.jpg,OK,
ARLY_PRAT_0013_S_1,ARLY_PRAT_0013,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,73a4a3ee42e4c4c0,1433576,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ARLY_PRAT_0013_S_1.jpg,OK,
