photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
ISSERTES_0089_P_1,ISSERTES_0089,2010,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0089_P_1.jpg,OK,0.00013383166253380953,0,,0.0010
ISSERTES_0089_P_2,ISSERTES_0089,2011,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0089_P_2.jpg,OK,0.00012887255986409452,0,,0.0010
ISSERTES_0089_S_1,ISSERTES_0089,2012,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0089_S_1.jpg,OK,0.00011246602849291146,0,,0.0010
ISSERTES_0089_S_2,ISSERTES_0089,2013,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0089_S_2.jpg,OK,0.0001130602554098596,0,,0.0010
ISSERTES_0089_S_3,ISSERTES_0089,2014,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0089_S_3.jpg,OK,0.00011147780976787143,0,,0.0009
ISSERTES_0090_P_1,ISSERTES_0090,2015,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0090_P_1.jpg,OK,0.00015301973647631283,0,,0.0010
ISSERTES_0090_P_2,ISSERTES_0090,2016,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0090_P_2.jpg,OK,0.00014402507829441933,0,,0.0008
ISSERTES_0090_S_1,ISSERTES_0090,2017,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0090_S_1.jpg,OK,0.00016873166535940557,0,,0.0008
ISSERTES_0090_S_2,ISSERTES_0090,2018,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0090_S_2.jpg,OK,0.00016397127487666343,0,,0.0007
ISSERTES_0090_S_3,ISSERTES_0090,2019,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0090_S_3.jpg,OK,0.00016791843949066503,1,,0.0007
ISSERTES_0091_P_1,ISSERTES_0091,2020,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0091_P_1.jpg,OK,4.603612068446589e-05,0,,0.0008
ISSERTES_0091_P_2,ISSERTES_0091,2021,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0091_P_2.jpg,OK,4.590010541754346e-05,0,,0.0008
ISSERTES_0091_S_1,ISSERTES_0091,2022,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0091_S_1.jpg,OK,4.640288785301916e-05,0,,0.0008
