tps_id,inv_id,species,caste,device,device_tag
1461,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,P2
1462,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,P3
1463,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,P4
1464,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,P5
1465,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,S1
1466,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,S2
1467,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,S3
1468,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,S4
1469,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,S5
1470,IEESZ_0048,pratorum,worker,Canon EOS 70D - 40mm,P1
1471,IEESZ_0048,pratorum,worker,Canon EOS 70D - 40mm,P2
1472,IEESZ_0048,pratorum,worker,Canon EOS 70D - 40mm,P3
1473,IEESZ_0048,pratorum,worker,Canon EOS 70D - 40mm,S1
1474,IEESZ_0048,pratorum,worker,Canon EOS 70D - 40mm,S2
1475,IEESZ_0048,pratorum,worker,Canon EOS 70D - 40mm,S3
1476,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,P1
1477,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,P2
1478,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,P3
1479,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,P4
1480,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,P5
1481,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,S1
1482,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,S2
1483,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,S3
1484,IEESZ_0063,pratorum,drone,Canon EOS 70D - 40mm,S5
1485,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,P1
1486,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,P2
1487,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,P3
1488,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,P4
1489,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,S1
1490,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,S2
1491,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,S3
1492,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,S4
1493,IEESZ_0072,pratorum,drone,Canon EOS 70D - 40mm,S5
1494,ISSERTES_0001,wurflenii,fondatrice,Smartphone Samsung s10,P1
1495,ISSERTES_0001,wurflenii,fondatrice,Smartphone Samsung s10,P2
1496,ISSERTES_0001,wurflenii,fondatrice,Smartphone Samsung s10,S1
1497,ISSERTES_0001,wurflenii,fondatrice,Smartphone Samsung s10,S2
1498,ISSERTES_0001,wurflenii,fondatrice,Smartphone Samsung s10,S3
1499,ISSERTES_0002,wurflenii,drone,Smartphone Samsung s10,P1
1500,ISSERTES_0002,wurflenii,drone,Smartphone Samsung s10,P2
1501,ISSERTES_0002,wurflenii,drone,Smartphone Samsung s10,S1
1502,ISSERTES_0002,wurflenii,drone,Smartphone Samsung s10,S2
1503,ISSERTES_0002,wurflenii,drone,Smartphone Samsung s10,S3
1504,ISSERTES_0004,pomorum,drone,Smartphone Samsung s10,P1
1505,ISSERTES_0004,pomorum,drone,Smartphone Samsung s10,P2
1506,ISSERTES_0004,pomorum,drone,Smartphone Samsung s10,S1
1507,ISSERTES_0004,pomorum,drone,Smartphone Samsung s10,S2
1508,ISSERTES_0004,pomorum,drone,Smartphone Samsung s10,S3
1509,ISSERTES_0005,wurflenii,drone,Smartphone Samsung s10,P1
1510,ISSERTES_0005,wurflenii,drone,Smartphone Samsung s10,P2
1511,ISSERTES_0005,wurflenii,drone,Smartphone Samsung s10,S1
1512,ISSERTES_0005,wurflenii,drone,Smartphone Samsung s10,S2
1513,ISSERTES_0005,wurflenii,drone,Smartphone Samsung s10,S3
1514,ISSERTES_0006,wurflenii,drone,Smartphone Samsung s10,P1
1515,ISSERTES_0006,wurflenii,drone,Smartphone Samsung s10,P2
1516,ISSERTES_0006,wurflenii,drone,Smartphone Samsung s10,S1
1517,ISSERTES_0006,wurflenii,drone,Smartphone Samsung s10,S2
1518,ISSERTES_0006,wurflenii,drone,Smartphone Samsung s10,S3
1519,ISSERTES_0007,wurflenii,drone,Smartphone Samsung s10,P1
1520,ISSERTES_0007,wurflenii,drone,Smartphone Samsung s10,P2
1521,ISSERTES_0007,wurflenii,drone,Smartphone Samsung s10,S1
1522,ISSERTES_0007,wurflenii,drone,Smartphone Samsung s10,S2
1523,ISSERTES_0007,wurflenii,drone,Smartphone Samsung s10,S3
1524,ISSERTES_0008,wurflenii,drone,Smartphone Samsung s10,P1
1525,ISSERTES_0008,wurflenii,drone,Smartphone Samsung s10,P2
1526,ISSERTES_0008,wurflenii,drone,Smartphone Samsung s10,S1
1527,ISSERTES_0008,wurflenii,drone,Smartphone Samsung s10,S2
1528,ISSERTES_0008,wurflenii,drone,Smartphone Samsung s10,S3
1529,ISSERTES_0009,pomorum,worker,Smartphone Samsung s10,P1
1530,ISSERTES_0009,pomorum,worker,Smartphone Samsung s10,P2
1531,ISSERTES_0009,pomorum,worker,Smartphone Samsung s10,S1
1532,ISSERTES_0009,pomorum,worker,Smartphone Samsung s10,S2
1533,ISSERTES_0009,pomorum,worker,Smartphone Samsung s10,S3
1534,ISSERTES_0010,sylvarum,drone,Smartphone Samsung s10,P1
1535,ISSERTES_0010,sylvarum,drone,Smartphone Samsung s10,P2
1536,ISSERTES_0010,sylvarum,drone,Smartphone Samsung s10,S1
1537,ISSERTES_0010,sylvarum,drone,Smartphone Samsung s10,S2
1538,ISSERTES_0010,sylvarum,drone,Smartphone Samsung s10,S3
1539,ISSERTES_0011,pomorum,worker,Smartphone Samsung s10,P1
1540,ISSERTES_0011,pomorum,worker,Smartphone Samsung s10,P2
1541,ISSERTES_0011,pomorum,worker,Smartphone Samsung s10,S1
1542,ISSERTES_0011,pomorum,worker,Smartphone Samsung s10,S3
1543,ISSERTES_0012,sylvarum,drone,Smartphone Samsung s10,P1
1544,ISSERTES_0012,sylvarum,drone,Smartphone Samsung s10,P2
1545,ISSERTES_0012,sylvarum,drone,Smartphone Samsung s10,S1
1546,ISSERTES_0012,sylvarum,drone,Smartphone Samsung s10,S2
1547,ISSERTES_0012,sylvarum,drone,Smartphone Samsung s10,S3
1548,ISSERTES_0013,pomorum,worker,Smartphone Samsung s10,P1
1549,ISSERTES_0013,pomorum,worker,Smartphone Samsung s10,P2
1550,ISSERTES_0013,pomorum,worker,Smartphone Samsung s10,S1
1551,ISSERTES_0013,pomorum,worker,Smartphone Samsung s10,S2
1552,ISSERTES_0013,pomorum,worker,Smartphone Samsung s10,S3
1553,ISSERTES_0014,pomorum,worker,Smartphone Samsung s10,P1
1554,ISSERTES_0014,pomorum,worker,Smartphone Samsung s10,P2
1555,ISSERTES_0014,pomorum,worker,Smartphone Samsung s10,S1
1556,ISSERTES_0014,pomorum,worker,Smartphone Samsung s10,S2
1557,ISSERTES_0014,pomorum,worker,Smartphone Samsung s10,S3
1558,ISSERTES_0015,pomorum,worker,Smartphone Samsung s10,P1
1559,ISSERTES_0015,pomorum,worker,Smartphone Samsung s10,P2
1560,ISSERTES_0015,pomorum,worker,Smartphone Samsung s10,S1
1561,ISSERTES_0015,pomorum,worker,Smartphone Samsung s10,S2
1562,ISSERTES_0015,pomorum,worker,Smartphone Samsung s10,S3
1563,ISSERTES_0016,pomorum,worker,Smartphone Samsung s10,P1
1564,ISSERTES_0016,pomorum,worker,Smartphone Samsung s10,P2
1565,ISSERTES_0016,pomorum,worker,Smartphone Samsung s10,S1
1566,ISSERTES_0016,pomorum,worker,Smartphone Samsung s10,S2
1567,ISSERTES_0016,pomorum,worker,Smartphone Samsung s10,S3
1568,ISSERTES_0017,confusus,worker,Smartphone Samsung s10,P2
1569,ISSERTES_0017,confusus,worker,Smartphone Samsung s10,S2
1570,ISSERTES_0017,confusus,worker,Smartphone Samsung s10,S3
1571,ISSERTES_0018,confusus,worker,Smartphone Samsung s10,P1
1572,ISSERTES_0018,confusus,worker,Smartphone Samsung s10,S1
1573,ISSERTES_0018,confusus,worker,Smartphone Samsung s10,S2
1574,ISSERTES_0018,confusus,worker,Smartphone Samsung s10,S3
1575,ISSERTES_0019,confusus,drone,Smartphone Samsung s10,P1
1576,ISSERTES_0019,confusus,drone,Smartphone Samsung s10,P2
1577,ISSERTES_0019,confusus,drone,Smartphone Samsung s10,S1
1578,ISSERTES_0019,confusus,drone,Smartphone Samsung s10,S2
1579,ISSERTES_0019,confusus,drone,Smartphone Samsung s10,S3
1580,ISSERTES_0020,confusus,drone,Smartphone Samsung s10,P1
1581,ISSERTES_0020,confusus,drone,Smartphone Samsung s10,P2
1582,ISSERTES_0020,confusus,drone,Smartphone Samsung s10,S1
1583,ISSERTES_0020,confusus,drone,Smartphone Samsung s10,S2
1584,ISSERTES_0020,confusus,drone,Smartphone Samsung s10,S3
1585,ISSERTES_0021,confusus,drone,Smartphone Samsung s10,P1
1586,ISSERTES_0021,confusus,drone,Smartphone Samsung s10,P2
1587,ISSERTES_0021,confusus,drone,Smartphone Samsung s10,S1
1588,ISSERTES_0021,confusus,drone,Smartphone Samsung s10,S2
1589,ISSERTES_0021,confusus,drone,Smartphone Samsung s10,S3
1590,ISSERTES_0022,confusus,drone,Smartphone Samsung s10,P1
1591,ISSERTES_0022,confusus,drone,Smartphone Samsung s10,P2
1592,ISSERTES_0022,confusus,drone,Smartphone Samsung s10,S1
1593,ISSERTES_0022,confusus,drone,Smartphone Samsung s10,S2
1594,ISSERTES_0022,confusus,drone,Smartphone Samsung s10,S3
1595,ISSERTES_0023,sylvarum,drone,Smartphone Samsung s10,P1
1596,ISSERTES_0023,sylvarum,drone,Smartphone Samsung s10,P2
1597,ISSERTES_0023,sylvarum,drone,Smartphone Samsung s10,S1
1598,ISSERTES_0023,sylvarum,drone,Smartphone Samsung s10,S2
1599,ISSERTES_0023,sylvarum,drone,Smartphone Samsung s10,S3
1600,ISSERTES_0024,confusus,worker,Smartphone Samsung s10,P1
1601,ISSERTES_0024,confusus,worker,Smartphone Samsung s10,P2
1602,ISSERTES_0024,confusus,worker,Smartphone Samsung s10,S1
1603,ISSERTES_0024,confusus,worker,Smartphone Samsung s10,S2
1604,ISSERTES_0024,confusus,worker,Smartphone Samsung s10,S3
1605,ISSERTES_0025,confusus,drone,Smartphone Samsung s10,P1
1606,ISSERTES_0025,confusus,drone,Smartphone Samsung s10,P2
1607,ISSERTES_0025,confusus,drone,Smartphone Samsung s10,S1
1608,ISSERTES_0025,confusus,drone,Smartphone Samsung s10,S2
1609,ISSERTES_0025,confusus,drone,Smartphone Samsung s10,S3
1610,ISSERTES_0026,confusus,drone,Smartphone Samsung s10,P1
1611,ISSERTES_0026,confusus,drone,Smartphone Samsung s10,P2
1612,ISSERTES_0026,confusus,drone,Smartphone Samsung s10,S1
1613,ISSERTES_0026,confusus,drone,Smartphone Samsung s10,S2
1614,ISSERTES_0026,confusus,drone,Smartphone Samsung s10,S3
1615,ISSERTES_0027,confusus,drone,Smartphone Samsung s10,P1
1616,ISSERTES_0027,confusus,drone,Smartphone Samsung s10,P2
1617,ISSERTES_0027,confusus,drone,Smartphone Samsung s10,S1
1618,ISSERTES_0027,confusus,drone,Smartphone Samsung s10,S2
1619,ISSERTES_0027,confusus,drone,Smartphone Samsung s10,S3
1620,ISSERTES_0028,confusus,drone,Canon EOS 70D - 100mm macro,P1
1621,ISSERTES_0028,confusus,drone,Canon EOS 70D - 100mm macro,P2
1622,ISSERTES_0028,confusus,drone,Canon EOS 70D - 100mm macro,S1
1623,ISSERTES_0028,confusus,drone,Canon EOS 70D - 100mm macro,S2
1624,ISSERTES_0028,confusus,drone,Canon EOS 70D - 100mm macro,S3
1625,ISSERTES_0029,sylvarum,drone,Smartphone Samsung s10,P1
1626,ISSERTES_0029,sylvarum,drone,Smartphone Samsung s10,P2
1627,ISSERTES_0029,sylvarum,drone,Smartphone Samsung s10,S1
1628,ISSERTES_0029,sylvarum,drone,Smartphone Samsung s10,S2
1629,ISSERTES_0029,sylvarum,drone,Smartphone Samsung s10,S3
1630,ISSERTES_0030,confusus,worker,Smartphone Samsung s10,P2
1631,ISSERTES_0030,confusus,worker,Smartphone Samsung s10,S1
1632,ISSERTES_0030,confusus,worker,Smartphone Samsung s10,S2
1633,ISSERTES_0030,confusus,worker,Smartphone Samsung s10,S3
1634,ISSERTES_0031,sylvarum,drone,Smartphone Samsung s10,P1
1635,ISSERTES_0031,sylvarum,drone,Smartphone Samsung s10,P2
1636,ISSERTES_0031,sylvarum,drone,Smartphone Samsung s10,S1
1637,ISSERTES_0031,sylvarum,drone,Smartphone Samsung s10,S2
1638,ISSERTES_0031,sylvarum,drone,Smartphone Samsung s10,S3
1639,ISSERTES_0032,sylvarum,drone,Smartphone Samsung s10,P1
1640,ISSERTES_0032,sylvarum,drone,Smartphone Samsung s10,P2
1641,ISSERTES_0032,sylvarum,drone,Smartphone Samsung s10,S1
1642,ISSERTES_0032,sylvarum,drone,Smartphone Samsung s10,S2
1643,ISSERTES_0032,sylvarum,drone,Smartphone Samsung s10,S3
1644,ISSERTES_0033,sylvarum,drone,Smartphone Samsung s10,P1
1645,ISSERTES_0033,sylvarum,drone,Smartphone Samsung s10,P2
1646,ISSERTES_0033,sylvarum,drone,Smartphone Samsung s10,S1
1647,ISSERTES_0033,sylvarum,drone,Smartphone Samsung s10,S2
1648,ISSERTES_0033,sylvarum,drone,Smartphone Samsung s10,S3
1649,ISSERTES_0036,rupestris,fondatrice,Smartphone Samsung s10,S2
1650,ISSERTES_0036,rupestris,fondatrice,Smartphone Samsung s10,S3
1651,ISSERTES_0037,rupestris,fondatrice,Smartphone Samsung s10,P1
1652,ISSERTES_0037,rupestris,fondatrice,Smartphone Samsung s10,P2
1653,ISSERTES_0037,rupestris,fondatrice,Smartphone Samsung s10,S2
1654,ISSERTES_0040,pomorum,worker,Smartphone Samsung s10,P1
1655,ISSERTES_0040,pomorum,worker,Smartphone Samsung s10,P2
1656,ISSERTES_0040,pomorum,worker,Smartphone Samsung s10,S1
1657,ISSERTES_0040,pomorum,worker,Smartphone Samsung s10,S2
1658,ISSERTES_0040,pomorum,worker,Smartphone Samsung s10,S3
1659,ISSERTES_0041,confusus,worker,Smartphone Samsung s10,P1
1660,ISSERTES_0041,confusus,worker,Smartphone Samsung s10,P2
1661,ISSERTES_0041,confusus,worker,Smartphone Samsung s10,S1
1662,ISSERTES_0041,confusus,worker,Smartphone Samsung s10,S2
1663,ISSERTES_0041,confusus,worker,Smartphone Samsung s10,S3
1664,ISSERTES_0042,confusus,drone,Smartphone Samsung s10,P1
1665,ISSERTES_0042,confusus,drone,Smartphone Samsung s10,P2
1666,ISSERTES_0042,confusus,drone,Smartphone Samsung s10,S1
1667,ISSERTES_0042,confusus,drone,Smartphone Samsung s10,S2
1668,ISSERTES_0042,confusus,drone,Smartphone Samsung s10,S3
1669,ISSERTES_0043,pomorum,drone,Smartphone Samsung s10,P1
1670,ISSERTES_0043,pomorum,drone,Smartphone Samsung s10,P2
1671,ISSERTES_0043,pomorum,drone,Smartphone Samsung s10,S1
1672,ISSERTES_0043,pomorum,drone,Smartphone Samsung s10,S2
1673,ISSERTES_0043,pomorum,drone,Smartphone Samsung s10,S3
1674,ISSERTES_0044,pomorum,drone,Smartphone Samsung s10,P1
1675,ISSERTES_0044,pomorum,drone,Smartphone Samsung s10,P2
1676,ISSERTES_0044,pomorum,drone,Smartphone Samsung s10,S1
1677,ISSERTES_0044,pomorum,drone,Smartphone Samsung s10,S2
1678,ISSERTES_0044,pomorum,drone,Smartphone Samsung s10,S3
1679,ISSERTES_0045,pomorum,worker,Smartphone Samsung s10,P1
1680,ISSERTES_0045,pomorum,worker,Smartphone Samsung s10,P2
1681,ISSERTES_0045,pomorum,worker,Smartphone Samsung s10,S1
1682,ISSERTES_0045,pomorum,worker,Smartphone Samsung s10,S2
1683,ISSERTES_0045,pomorum,worker,Smartphone Samsung s10,S3
1684,ISSERTES_0046,confusus,worker,Smartphone Samsung s10,P1
1685,ISSERTES_0046,confusus,worker,Smartphone Samsung s10,P2
1686,ISSERTES_0046,confusus,worker,Smartphone Samsung s10,S1
1687,ISSERTES_0046,confusus,worker,Smartphone Samsung s10,S2
1688,ISSERTES_0046,confusus,worker,Smartphone Samsung s10,S3
1689,ISSERTES_0047,confusus,worker,Smartphone Samsung s10,P1
1690,ISSERTES_0047,confusus,worker,Smartphone Samsung s10,P2
1691,ISSERTES_0047,confusus,worker,Smartphone Samsung s10,S1
1692,ISSERTES_0047,confusus,worker,Smartphone Samsung s10,S2
1693,ISSERTES_0047,confusus,worker,Smartphone Samsung s10,S3
1694,ISSERTES_0048,pomorum,worker,Smartphone Samsung s10,P1
1695,ISSERTES_0048,pomorum,worker,Smartphone Samsung s10,P2
1696,ISSERTES_0048,pomorum,worker,Smartphone Samsung s10,S1
1697,ISSERTES_0048,pomorum,worker,Smartphone Samsung s10,S2
1698,ISSERTES_0048,pomorum,worker,Smartphone Samsung s10,S3
1699,ISSERTES_0049,pomorum,drone,Smartphone Samsung s10,P1
1700,ISSERTES_0049,pomorum,drone,Smartphone Samsung s10,P2
1701,ISSERTES_0049,pomorum,drone,Smartphone Samsung s10,S1
1702,ISSERTES_0049,pomorum,drone,Smartphone Samsung s10,S2
1703,ISSERTES_0049,pomorum,drone,Smartphone Samsung s10,S3
1704,ISSERTES_0050,pomorum,drone,Smartphone Samsung s10,P1
1705,ISSERTES_0050,pomorum,drone,Smartphone Samsung s10,P2
1706,ISSERTES_0050,pomorum,drone,Smartphone Samsung s10,S1
1707,ISSERTES_0050,pomorum,drone,Smartphone Samsung s10,S2
1708,ISSERTES_0050,pomorum,drone,Smartphone Samsung s10,S3
1709,ISSERTES_0051,pomorum,worker,Smartphone Samsung s10,P1
1710,ISSERTES_0051,pomorum,worker,Smartphone Samsung s10,P2
1711,ISSERTES_0051,pomorum,worker,Smartphone Samsung s10,S1
1712,ISSERTES_0051,pomorum,worker,Smartphone Samsung s10,S2
1713,ISSERTES_0051,pomorum,worker,Smartphone Samsung s10,S3
1714,ISSERTES_0052,pomorum,worker,Smartphone Samsung s10,P1
1715,ISSERTES_0052,pomorum,worker,Smartphone Samsung s10,P2
1716,ISSERTES_0052,pomorum,worker,Smartphone Samsung s10,S1
1717,ISSERTES_0052,pomorum,worker,Smartphone Samsung s10,S2
1718,ISSERTES_0052,pomorum,worker,Smartphone Samsung s10,S3
1719,ISSERTES_0053,pomorum,worker,Smartphone Samsung s10,P1
1720,ISSERTES_0053,pomorum,worker,Smartphone Samsung s10,P2
1721,ISSERTES_0053,pomorum,worker,Smartphone Samsung s10,S1
1722,ISSERTES_0053,pomorum,worker,Smartphone Samsung s10,S2
1723,ISSERTES_0053,pomorum,worker,Smartphone Samsung s10,S3
1724,ISSERTES_0054,rupestris,fondatrice,Smartphone Samsung s10,P1
1725,ISSERTES_0055,pomorum,drone,Smartphone Samsung s10,P1
1726,ISSERTES_0055,pomorum,drone,Smartphone Samsung s10,P2
1727,ISSERTES_0055,pomorum,drone,Smartphone Samsung s10,S1
1728,ISSERTES_0055,pomorum,drone,Smartphone Samsung s10,S2
1729,ISSERTES_0055,pomorum,drone,Smartphone Samsung s10,S3
1730,ISSERTES_0056,pomorum,worker,Smartphone Samsung s10,P1
1731,ISSERTES_0056,pomorum,worker,Smartphone Samsung s10,P2
1732,ISSERTES_0056,pomorum,worker,Smartphone Samsung s10,S1
1733,ISSERTES_0056,pomorum,worker,Smartphone Samsung s10,S2
1734,ISSERTES_0056,pomorum,worker,Smartphone Samsung s10,S3
1735,ISSERTES_0057,pomorum,worker,Smartphone Samsung s10,P1
1736,ISSERTES_0057,pomorum,worker,Smartphone Samsung s10,P2
1737,ISSERTES_0057,pomorum,worker,Smartphone Samsung s10,S1
1738,ISSERTES_0057,pomorum,worker,Smartphone Samsung s10,S2
1739,ISSERTES_0057,pomorum,worker,Smartphone Samsung s10,S3
1740,ISSERTES_0058,sylvarum,drone,Smartphone Samsung s10,P1
1741,ISSERTES_0058,sylvarum,drone,Smartphone Samsung s10,P2
1742,ISSERTES_0058,sylvarum,drone,Smartphone Samsung s10,S1
1743,ISSERTES_0058,sylvarum,drone,Smartphone Samsung s10,S2
1744,ISSERTES_0058,sylvarum,drone,Smartphone Samsung s10,S3
1745,ISSERTES_0059,pomorum,worker,Smartphone Samsung s10,P1
1746,ISSERTES_0059,pomorum,worker,Smartphone Samsung s10,P2
1747,ISSERTES_0059,pomorum,worker,Smartphone Samsung s10,S1
1748,ISSERTES_0059,pomorum,worker,Smartphone Samsung s10,S2
1749,ISSERTES_0059,pomorum,worker,Smartphone Samsung s10,S3
1750,ISSERTES_0060,pomorum,worker,Smartphone Samsung s10,P1
1751,ISSERTES_0060,pomorum,worker,Smartphone Samsung s10,P2
1752,ISSERTES_0060,pomorum,worker,Smartphone Samsung s10,S1
1753,ISSERTES_0060,pomorum,worker,Smartphone Samsung s10,S2
1754,ISSERTES_0060,pomorum,worker,Smartphone Samsung s10,S3
1755,ISSERTES_0061,pomorum,drone,Smartphone Samsung s10,P1
1756,ISSERTES_0061,pomorum,drone,Smartphone Samsung s10,P2
1757,ISSERTES_0061,pomorum,drone,Smartphone Samsung s10,S1
1758,ISSERTES_0061,pomorum,drone,Smartphone Samsung s10,S2
1759,ISSERTES_0061,pomorum,drone,Smartphone Samsung s10,S3
1760,ISSERTES_0062,pomorum,worker,Smartphone Samsung s10,P1
1761,ISSERTES_0062,pomorum,worker,Smartphone Samsung s10,P2
1762,ISSERTES_0062,pomorum,worker,Smartphone Samsung s10,S1
1763,ISSERTES_0062,pomorum,worker,Smartphone Samsung s10,S2
1764,ISSERTES_0062,pomorum,worker,Smartphone Samsung s10,S3
1765,ISSERTES_0063,pomorum,drone,Smartphone Samsung s10,P1
1766,ISSERTES_0063,pomorum,drone,Smartphone Samsung s10,P2
1767,ISSERTES_0063,pomorum,drone,Smartphone Samsung s10,S1
1768,ISSERTES_0063,pomorum,drone,Smartphone Samsung s10,S2
1769,ISSERTES_0063,pomorum,drone,Smartphone Samsung s10,S3
1770,ISSERTES_0065,pomorum,drone,Smartphone Samsung s10,P1
1771,ISSERTES_0065,pomorum,drone,Smartphone Samsung s10,P2
1772,ISSERTES_0065,pomorum,drone,Smartphone Samsung s10,S1
1773,ISSERTES_0065,pomorum,drone,Smartphone Samsung s10,S2
1774,ISSERTES_0065,pomorum,drone,Smartphone Samsung s10,S3
1775,ISSERTES_0066,pomorum,drone,Smartphone Samsung s10,P1
1776,ISSERTES_0066,pomorum,drone,Smartphone Samsung s10,P2
1777,ISSERTES_0066,pomorum,drone,Smartphone Samsung s10,S2
1778,ISSERTES_0066,pomorum,drone,Smartphone Samsung s10,S3
1779,ISSERTES_0067,pomorum,drone,Smartphone Samsung s10,P1
1780,ISSERTES_0067,pomorum,drone,Smartphone Samsung s10,P2
1781,ISSERTES_0067,pomorum,drone,Smartphone Samsung s10,S2
1782,ISSERTES_0067,pomorum,drone,Smartphone Samsung s10,S3
1783,ISSERTES_0068,confusus,worker,Smartphone Samsung s10,P1
1784,ISSERTES_0068,confusus,worker,Smartphone Samsung s10,P2
1785,ISSERTES_0068,confusus,worker,Smartphone Samsung s10,S1
1786,ISSERTES_0068,confusus,worker,Smartphone Samsung s10,S2
1787,ISSERTES_0068,confusus,worker,Smartphone Samsung s10,S3
1788,ISSERTES_0069,pomorum,drone,Smartphone Samsung s10,P1
1789,ISSERTES_0069,pomorum,drone,Smartphone Samsung s10,P2
1790,ISSERTES_0069,pomorum,drone,Smartphone Samsung s10,S1
1791,ISSERTES_0069,pomorum,drone,Smartphone Samsung s10,S2
1792,ISSERTES_0069,pomorum,drone,Smartphone Samsung s10,S3
1793,ISSERTES_0070,pomorum,worker,Smartphone Samsung s10,P1
1794,ISSERTES_0070,pomorum,worker,Smartphone Samsung s10,P2
1795,ISSERTES_0070,pomorum,worker,Smartphone Samsung s10,S1
1796,ISSERTES_0070,pomorum,worker,Smartphone Samsung s10,S2
1797,ISSERTES_0070,pomorum,worker,Smartphone Samsung s10,S3
1798,ISSERTES_0071,confusus,worker,Smartphone Samsung s10,P1
1799,ISSERTES_0071,confusus,worker,Smartphone Samsung s10,P2
1800,ISSERTES_0071,confusus,worker,Smartphone Samsung s10,S1
1801,ISSERTES_0071,confusus,worker,Smartphone Samsung s10,S2
1802,ISSERTES_0071,confusus,worker,Smartphone Samsung s10,S3
1803,ISSERTES_0072,sylvarum,drone,Smartphone Samsung s10,P1
1804,ISSERTES_0072,sylvarum,drone,Smartphone Samsung s10,P2
1805,ISSERTES_0072,sylvarum,drone,Smartphone Samsung s10,S1
1806,ISSERTES_0072,sylvarum,drone,Smartphone Samsung s10,S2
1807,ISSERTES_0072,sylvarum,drone,Smartphone Samsung s10,S3
1808,ISSERTES_0073,confusus,drone,Smartphone Samsung s10,P1
1809,ISSERTES_0073,confusus,drone,Smartphone Samsung s10,P2
1810,ISSERTES_0073,confusus,drone,Smartphone Samsung s10,S1
1811,ISSERTES_0073,confusus,drone,Smartphone Samsung s10,S2
1812,ISSERTES_0073,confusus,drone,Smartphone Samsung s10,S3
1813,ISSERTES_0074,confusus,drone,Smartphone Samsung s10,P1
1814,ISSERTES_0074,confusus,drone,Smartphone Samsung s10,P2
1815,ISSERTES_0074,confusus,drone,Smartphone Samsung s10,S1
1816,ISSERTES_0074,confusus,drone,Smartphone Samsung s10,S2
1817,ISSERTES_0074,confusus,drone,Smartphone Samsung s10,S3
1818,ISSERTES_0075,sylvarum,drone,Smartphone Samsung s10,P1
1819,ISSERTES_0075,sylvarum,drone,Smartphone Samsung s10,S1
1820,ISSERTES_0075,sylvarum,drone,Smartphone Samsung s10,S2
1821,ISSERTES_0075,sylvarum,drone,Smartphone Samsung s10,S3
1822,ISSERTES_0076,confusus,worker,Smartphone Samsung s10,P1
1823,ISSERTES_0076,confusus,worker,Smartphone Samsung s10,P2
1824,ISSERTES_0076,confusus,worker,Smartphone Samsung s10,S1
1825,ISSERTES_0076,confusus,worker,Smartphone Samsung s10,S2
1826,ISSERTES_0076,confusus,worker,Smartphone Samsung s10,S3
1827,ISSERTES_0077,confusus,drone,Smartphone Samsung s10,P2
1828,ISSERTES_0077,confusus,drone,Smartphone Samsung s10,S1
1829,ISSERTES_0077,confusus,drone,Smartphone Samsung s10,S2
1830,ISSERTES_0077,confusus,drone,Smartphone Samsung s10,S3
1831,ISSERTES_0078,confusus,drone,Smartphone Samsung s10,P1
1832,ISSERTES_0078,confusus,drone,Smartphone Samsung s10,P2
1833,ISSERTES_0078,confusus,drone,Smartphone Samsung s10,S1
1834,ISSERTES_0078,confusus,drone,Smartphone Samsung s10,S2
1835,ISSERTES_0078,confusus,drone,Smartphone Samsung s10,S3
1836,ISSERTES_0079,sylvarum,drone,Smartphone Samsung s10,P1
1837,ISSERTES_0079,sylvarum,drone,Smartphone Samsung s10,P2
1838,ISSERTES_0079,sylvarum,drone,Smartphone Samsung s10,S1
1839,ISSERTES_0079,sylvarum,drone,Smartphone Samsung s10,S2
1840,ISSERTES_0079,sylvarum,drone,Smartphone Samsung s10,S3
1841,ISSERTES_0080,sylvarum,drone,Smartphone Samsung s10,P1
1842,ISSERTES_0080,sylvarum,drone,Smartphone Samsung s10,P2
1843,ISSERTES_0080,sylvarum,drone,Smartphone Samsung s10,S1
1844,ISSERTES_0080,sylvarum,drone,Smartphone Samsung s10,S2
1845,ISSERTES_0080,sylvarum,drone,Smartphone Samsung s10,S3
