photo_id,inv_id,status,error_reason,n_landmarks_found,model_name,processing_time_s,processed_at
ISSERTES_0096_P_1,ISSERTES_0096,OK,,18,weights,0.0929,2026-09-11T09:40:28+00:00
ISSERTES_0096_P_2,ISSERTES_0096,OK,,18,weights,0.0932,2026-09-11T09:40:28+00:00
ISSERTES_0096_S_1,ISSERTES_0096,OK,,18,weights,0.0932,2026-09-11T09:40:28+00:00
ISSERTES_0096_S_2,ISSERTES_0096,OK,,18,weights,0.0924,2026-09-11T09:40:29+00:00
ISSERTES_0096_S_3,ISSERTES_0096,OK,,18,weights,0.0949,2026-09-11T09:40:29+00:00
ISSERTES_0097_P_1,ISSERTES_0097,OK,,18,weights,0.0946,2026-09-11T09:40:29+00:00
ISSERTES_0097_P_2,ISSERTES_0097,OK,,18,weights,0.0930,2026-09-11T09:40:29+00:00
ISSERTES_0097_S_1,ISSERTES_0097,OK,,18,weights,0.0991,2026-09-11T09:40:29+00:00
ISSERTES_0097_S_2,ISSERTES_0097,OK,,18,weights,0.1234,2026-09-11T09:40:29+00:00
ISSERTES_0097_S_3,ISSERTES_0097,OK,,18,weights,0.0957,2026-09-11T09:40:29+00:00
ISSERTES_0098_P_1,ISSERTES_0098,OK,,18,weights,0.0933,2026-09-11T09:40:29+00:00
ISSERTES_0098_P_2,ISSERTES_0098,OK,,18,weights,0.0913,2026-09-11T09:40:29+00:00
ISSERTES_0098_S_1,ISSERTES_0098,OK,,18,weights,0.0984,2026-09-11T09:40:29+00:00
ISSERTES_0098_S_2,ISSERTES_0098,OK,,18,weights,0.0962,2026-09-11T09:40:30+00:00
ISSERTES_0098_S_3,ISSERTES_0098,OK,,18,weights,0.0935,2026-09-11T09:40:30+00:00
ISSERTES_0099_P_1,ISSERTES_0099,OK,,18,weights,0.0941,2026-09-11T09:40:30+00:00
ISSERTES_0099_P_2,ISSERTES_0099,OK,,18,weights,0.0955,2026-09-11T09:40:30+00:00
ISSERTES_0099_S_1,ISSERTES_0099,OK,,18,weights,0.0958,2026-09-11T09:40:30+00:00
ISSERTES_0099_S_2,ISSERTES_0099,OK,,18,weights,0.0915,2026-09-11T09:40:30+00:00
ISSERTES_0099_S_3,ISSERTES_0099,OK,,18,weights,0.0938,2026-09-11T09:40:30+00:00
ISSERTES_0100_P_1,ISSERTES_0100,OK,,18,weights,0.0910,2026-09-11T09:40:30+00:00
ISSERTES_0100_P_2,ISSERTES_0100,OK,,18,weights,0.0946,2026-09-11T09:40:30+00:00
ISSERTES_0100_S_1,ISSERTES_0100,OK,,18,weights,0.0918,2026-09-11T09:40:30+00:00
ISSERTES_0100_S_2,ISSERTES_0100,OK,,18,weights,0.0941,2026-09-11T09:40:31+00:00
ISSERTES_0100_S_3,ISSERTES_0100,OK,,18,weights,0.0935,2026-09-11T09:40:31+00:00
ISSERTES_0101_P_1,ISSERTES_0101,OK,,18,weights,0.0935,2026-09-11T09:40:31+00:00
ISSERTES_0101_P_2,ISSERTES_0101,OK,,18,weights,0.0936,2026-09-11T09:40:31+00:00
ISSERTES_0101_S_1,ISSERTES_0101,OK,,18,weights,0.0918,2026-09-11T09:40:31+00:00
ISSERTES_0101_S_2,ISSERTES_0101,OK,,18,weights,0.0936,2026-09-11T09:40:31+00:00
ISSERTES_0101_S_3,ISSERTES_0101,OK,,18,weights,0.0949,2026-09-11T09:40:31+00:00
ISSERTES_0102_P_1,ISSERTES_0102,OK,,18,weights,0.0934,2026-09-11T09:40:31+00:00
ISSERTES_0102_P_2,ISSERTES_0102,OK,,18,weights,0.0945,2026-09-11T09:40:31+00:00
ISSERTES_0102_S_1,ISSERTES_0102,OK,,18,weights,0.0953,2026-09-11T09:40:31+00:00
ISSERTES_0102_S_2,ISSERTES_0102,OK,,18,weights,0.0913,2026-09-11T09:40:31+00:00
ISSERTES_0102_S_3,ISSERTES_0102,OK,,18,weights,0.0947,2026-09-11T09:40:32+00:00
ISSERTES_0103_P_1,ISSERTES_0103,OK,,18,weights,0.0925,2026-09-11T09:40:32+00:00
ISSERTES_0103_P_2,ISSERTES_0103,OK,,18,weights,0.0924,2026-09-11T09:40:32+00:00
ISSERTES_0103_S_1,ISSERTES_0103,OK,,18,weights,0.0950,2026-09-11T09:40:32+00:00
ISSERTES_0103_S_2,ISSERTES_0103,OK,,18,weights,0.0918,2026-09-11T09:40:32+00:00
ISSERTES_0103_S_3,ISSERTES_0103,OK,,18,weights,0.0940,2026-09-11T09:40:32+00:00
ISSERTES_0104_P_1,ISSERTES_0104,OK,,18,weights,0.0932,2026-09-11T09:40:32+00:00
ISSERTES_0104_P_2,ISSERTES_0104,OK,,18,weights,0.0951,2026-09-11T09:40:32+00:00
ISSERTES_0104_S_1,ISSERTES_0104,OK,,18,weights,0.0939,2026-09-11T09:40:32+00:00
ISSERTES_0104_S_2,ISSERTES_0104,OK,,18,weights,0.0906,2026-09-11T09:40:32+00:00
ISSERTES_0104_S_3,ISSERTES_0104,OK,,18,weights,0.0944,2026-09-11T09:40:32+00:00
ISSERTES_0105_P_1,ISSERTES_0105,OK,,18,weights,0.0926,2026-09-11T09:40:33+00:00
ISSERTES_0105_P_2,ISSERTES_0105,OK,,18,weights,0.0955,2026-09-11T09:40:33+00:00
ISSERTES_0105_S_1,ISSERTES_0105,OK,,18,weights,0.0922,2026-09-11T09:40:33+00:00
ISSERTES_0105_S_2,ISSERTES_0105,OK,,18,weights,0.0949,2026-09-11T09:40:33+00:00
ISSERTES_0105_S_3,ISSERTES_0105,OK,,18,weights,0.0922,2026-09-11T09:40:33+00:00
ISSERTES_0106_P_1,ISSERTES_0106,OK,,18,weights,0.0903,2026-09-11T09:40:33+00:00
ISSERTES_0106_P_2,ISSERTES_0106,OK,,18,weights,0.0948,2026-09-11T09:40:33+00:00
ISSERTES_0106_S_1,ISSERTES_0106,OK,,18,weights,0.0962,2026-09-11T09:40:33+00:00
ISSERTES_0106_S_2,ISSERTES_0106,OK,,18,weights,0.0919,2026-09-11T09:40:33+00:00
ISSERTES_0106_S_3,ISSERTES_0106,OK,,18,weights,0.0925,2026-09-11T09:40:33+00:00
ISSERTES_0107_P_1,ISSERTES_0107,OK,,18,weights,0.0906,2026-09-11T09:40:34+00:00
ISSERTES_0107_P_2,ISSERTES_0107,OK,,18,weights,0.0937,2026-09-11T09:40:34+00:00
ISSERTES_0107_S_1,ISSERTES_0107,OK,,18,weights,0.0965,2026-09-11T09:40:34+00:00
ISSERTES_0107_S_2,ISSERTES_0107,OK,,18,weights,0.0947,2026-09-11T09:40:34+00:00
ISSERTES_0107_S_3,ISSERTES_0107,OK,,18,weights,0.0974,2026-09-11T09:40:34+00:00
ISSERTES_0108_P_1,ISSERTES_0108,OK,,18,weights,0.0943,2026-09-11T09:40:34+00:00
ISSERTES_0108_P_2,ISSERTES_0108,OK,,18,weights,0.0919,2026-09-11T09:40:34+00:00
ISSERTES_0108_S_1,ISSERTES_0108,OK,,18,weights,0.0950,2026-09-11T09:40:34+00:00
ISSERTES_0108_S_2,ISSERTES_0108,OK,,18,weights,0.0947,2026-09-11T09:40:34+00:00
ISSERTES_0108_S_3,ISSERTES_0108,OK,,18,weights,0.0921,2026-09-11T09:40:34+00:00
ISSERTES_0109_P_1,ISSERTES_0109,OK,,18,weights,0.0933,2026-09-11T09:40:35+00:00
ISSERTES_0109_P_2,ISSERTES_0109,OK,,18,weights,0.0908,2026-09-11T09:40:35+00:00
ISSERTES_0109_S_1,ISSERTES_0109,OK,,18,weights,0.0928,2026-09-11T09:40:35+00:00
ISSERTES_0109_S_2,ISSERTES_0109,OK,,18,weights,0.0919,2026-09-11T09:40:35+00:00
ISSERTES_0109_S_3,ISSERTES_0109,OK,,18,weights,0.0948,2026-09-11T09:40:35+00:00
ISSERTES_0110_P_1,ISSERTES_0110,OK,,18,weights,0.0946,2026-09-11T09:40:35+00:00
ISSERTES_0110_P_2,ISSERTES_0110,OK,,18,weights,0.0939,2026-09-11T09:40:35+00:00
ISSERTES_0110_S_1,ISSERTES_0110,OK,,18,weights,0.0927,2026-09-11T09:40:35+00:00
ISSERTES_0110_S_2,ISSERTES_0110,OK,,18,weights,0.0919,2026-09-11T09:40:35+00:00
ISSERTES_0110_S_3,ISSERTES_0110,OK,,18,weights,0.0928,2026-09-11T09:40:35+00:00
ISSERTES_0111_P_1,ISSERTES_0111,OK,,18,weights,0.0933,2026-09-11T09:40:35+00:00
ISSERTES_0111_P_2,ISSERTES_0111,OK,,18,weights,0.0938,2026-09-11T09:40:36+00:00
ISSERTES_0111_S_1,ISSERTES_0111,OK,,18,weights,0.0940,2026-09-11T09:40:36+00:00
ISSERTES_0111_S_2,ISSERTES_0111,OK,,18,weights,0.0902,2026-09-11T09:40:36+00:00
ISSERTES_0111_S_3,ISSERTES_0111,OK,,18,weights,0.0945,2026-09-11T09:40:36+00:00
ISSERTES_0112_P_1,ISSERTES_0112,OK,,18,weights,0.0950,2026-09-11T09:40:36+00:00
ISSERTES_0112_P_2,ISSERTES_0112,OK,,18,weights,0.0941,2026-09-11T09:40:36+00:00
ISSERTES_0112_S_1,ISSERTES_0112,OK,,18,weights,0.0926,2026-09-11T09:40:36+00:00
ISSERTES_0112_S_2,ISSERTES_0112,OK,,18,weights,0.0913,2026-09-11T09:40:36+00:00
ISSERTES_0112_S_3,ISSERTES_0112,OK,,18,weights,0.0932,2026-09-11T09:40:36+00:00
ISSERTES_0113_P_1,ISSERTES_0113,OK,,18,weights,0.0922,2026-09-11T09:40:36+00:00
ISSERTES_0113_P_2,ISSERTES_0113,OK,,18,weights,0.0921,2026-09-11T09:40:36+00:00
ISSERTES_0113_S_1,ISSERTES_0113,OK,,18,weights,0.0951,2026-09-11T09:40:37+00:00
ISSERTES_0113_S_2,ISSERTES_0113,OK,,18,weights,0.0924,2026-09-11T09:40:37+00:00
ISSERTES_0113_S_3,ISSERTES_0113,OK,,18,weights,0.0968,2026-09-11T09:40:37+00:00
ISSERTES_0114_P_1,ISSERTES_0114,OK,,18,weights,0.0980,2026-09-11T09:40:37+00:00
ISSERTES_0114_P_2,ISSERTES_0114,OK,,18,weights,0.0955,2026-09-11T09:40:37+00:00
ISSERTES_0114_S_1,ISSERTES_0114,OK,,18,weights,0.0928,2026-09-11T09:40:37+00:00
ISSERTES_0114_S_2,ISSERTES_0114,OK,,18,weights,0.0949,2026-09-11T09:40:37+00:00
ISSERTES_0114_S_3,ISSERTES_0114,OK,,18,weights,0.0925,2026-09-11T09:40:37+00:00
ISSERTES_0115_P_1,ISSERTES_0115,OK,,18,weights,0.0966,2026-09-11T09:40:37+00:00
ISSERTES_0115_P_2,ISSERTES_0115,OK,,18,weights,0.0945,2026-09-11T09:40:37+00:00
ISSERTES_0115_S_1,ISSERTES_0115,OK,,18,weights,0.0931,2026-09-11T09:40:37+00:00
ISSERTES_0115_S_2,ISSERTES_0115,OK,,18,weights,0.0942,2026-09-11T09:40:38+00:00
ISSERTES_0115_S_3,ISSERTES_0115,OK,,18,weights,0.0948,2026-09-11T09:40:38+00:00
ISSERTES_0116_P_1,ISSERTES_0116,OK,,18,weights,0.0907,2026-09-11T09:40:38+00:00
ISSERTES_0116_P_2,ISSERTES_0116,OK,,18,weights,0.0953,2026-09-11T09:40:38+00:00
ISSERTES_0116_S_1,ISSERTES_0116,OK,,18,weights,0.0968,2026-09-11T09:40:38+00:00
ISSERTES_0116_S_3,ISSERTES_0116,OK,,18,weights,0.0931,2026-09-11T09:40:38+00:00
ISSERTES_0117_P_1,ISSERTES_0117,OK,,18,weights,0.0943,2026-09-11T09:40:38+00:00
ISSERTES_0117_P_2,ISSERTES_0117,OK,,18,weights,0.0939,2026-09-11T09:40:38+00:00
ISSERTES_0117_S_1,ISSERTES_0117,OK,,18,weights,0.0930,2026-09-11T09:40:38+00:00
ISSERTES_0117_S_2,ISSERTES_0117,OK,,18,weights,0.0991,2026-09-11T09:40:38+00:00
ISSERTES_0117_S_3,ISSERTES_0117,OK,,18,weights,0.0948,2026-09-11T09:40:39+00:00
ISSERTES_0118_P_1,ISSERTES_0118,OK,,18,weights,0.0964,2026-09-11T09:40:39+00:00
ISSERTES_0118_P_2,ISSERTES_0118,OK,,18,weights,0.0921,2026-09-11T09:40:39+00:00
ISSERTES_0118_S_1,ISSERTES_0118,OK,,18,weights,0.0949,2026-09-11T09:40:39+00:00
ISSERTES_0118_S_2,ISSERTES_0118,OK,,18,weights,0.0967,2026-09-11T09:40:39+00:00
ISSERTES_0118_S_3,ISSERTES_0118,OK,,18,weights,0.0929,2026-09-11T09:40:39+00:00
ISSERTES_0119_P_2,ISSERTES_0119,OK,,18,weights,0.0943,2026-09-11T09:40:39+00:00
ISSERTES_0119_S_1,ISSERTES_0119,OK,,18,weights,0.0930,2026-09-11T09:40:39+00:00
ISSERTES_0119_S_2,ISSERTES_0119,OK,,18,weights,0.0926,2026-09-11T09:40:39+00:00
ISSERTES_0119_S_3,ISSERTES_0119,OK,,18,weights,0.0953,2026-09-11T09:40:39+00:00
ISSERTES_0120_P_1,ISSERTES_0120,OK,,18,weights,0.0900,2026-09-11T09:40:40+00:00
ISSERTES_0120_P_2,ISSERTES_0120,OK,,18,weights,0.0972,2026-09-11T09:40:40+00:00
ISSERTES_0120_S_1,ISSERTES_0120,OK,,18,weights,0.0956,2026-09-11T09:40:40+00:00
ISSERTES_0120_S_2,ISSERTES_0120,OK,,18,weights,0.0924,2026-09-11T09:40:40+00:00
ISSERTES_0120_S_3,ISSERTES_0120,OK,,18,weights,0.0942,2026-09-11T09:40:40+00:00
ISSERTES_0121_P_1,ISSERTES_0121,OK,,18,weights,0.0923,2026-09-11T09:40:40+00:00
ISSERTES_0121_P_2,ISSERTES_0121,OK,,18,weights,0.0944,2026-09-11T09:40:40+00:00
ISSERTES_0121_S_1,ISSERTES_0121,OK,,18,weights,0.0945,2026-09-11T09:40:40+00:00
ISSERTES_0121_S_2,ISSERTES_0121,OK,,18,weights,0.0901,2026-09-11T09:40:40+00:00
ISSERTES_0121_S_3,ISSERTES_0121,OK,,18,weights,0.0933,2026-09-11T09:40:40+00:00
ISSERTES_0122_P_1,ISSERTES_0122,OK,,18,weights,0.0922,2026-09-11T09:40:40+00:00
ISSERTES_0122_P_2,ISSERTES_0122,OK,,18,weights,0.0921,2026-09-11T09:40:41+00:00
ISSERTES_0122_S_1,ISSERTES_0122,OK,,18,weights,0.0927,2026-09-11T09:40:41+00:00
ISSERTES_0122_S_2,ISSERTES_0122,OK,,18,weights,0.0939,2026-09-11T09:40:41+00:00
ISSERTES_0122_S_3,ISSERTES_0122,OK,,18,weights,0.0958,2026-09-11T09:40:41+00:00
ISSERTES_0123_P_1,ISSERTES_0123,OK,,18,weights,0.0935,2026-09-11T09:40:41+00:00
ISSERTES_0123_P_2,ISSERTES_0123,OK,,18,weights,0.0921,2026-09-11T09:40:41+00:00
ISSERTES_0123_S_1,ISSERTES_0123,OK,,18,weights,0.0938,2026-09-11T09:40:41+00:00
ISSERTES_0123_S_2,ISSERTES_0123,OK,,18,weights,0.0941,2026-09-11T09:40:41+00:00
ISSERTES_0123_S_3,ISSERTES_0123,OK,,18,weights,0.0947,2026-09-11T09:40:41+00:00
ISSERTES_0124_P_1,ISSERTES_0124,OK,,18,weights,0.0906,2026-09-11T09:40:41+00:00
ISSERTES_0124_P_2,ISSERTES_0124,OK,,18,weights,0.0930,2026-09-11T09:40:41+00:00
ISSERTES_0124_S_1,ISSERTES_0124,OK,,18,weights,0.0922,2026-09-11T09:40:42+00:00
ISSERTES_0124_S_2,ISSERTES_0124,OK,,18,weights,0.0959,2026-09-11T09:40:42+00:00
ISSERTES_0124_S_3,ISSERTES_0124,OK,,18,weights,0.0948,2026-09-11T09:40:42+00:00
ISSERTES_0125_P_1,ISSERTES_0125,OK,,18,weights,0.0953,2026-09-11T09:40:42+00:00
ISSERTES_0125_P_2,ISSERTES_0125,OK,,18,weights,0.0931,2026-09-11T09:40:42+00:00
ISSERTES_0125_S_1,ISSERTES_0125,OK,,18,weights,0.0941,2026-09-11T09:40:42+00:00
ISSERTES_0125_S_2,ISSERTES_0125,OK,,18,weights,0.0928,2026-09-11T09:40:42+00:00
ISSERTES_0125_S_3,ISSERTES_0125,OK,,18,weights,0.0943,2026-09-11T09:40:42+00:00
ISSERTES_0126_P_1,ISSERTES_0126,OK,,18,weights,0.0943,2026-09-11T09:40:42+00:00
ISSERTES_0126_P_2,ISSERTES_0126,OK,,18,weights,0.0893,2026-09-11T09:40:42+00:00
ISSERTES_0126_S_1,ISSERTES_0126,OK,,18,weights,0.0947,2026-09-11T09:40:43+00:00
ISSERTES_0126_S_2,ISSERTES_0126,OK,,18,weights,0.0929,2026-09-11T09:40:43+00:00
ISSERTES_0126_S_3,ISSERTES_0126,OK,,18,weights,0.0912,2026-09-11T09:40:43+00:00
ISSERTES_0127_P_1,ISSERTES_0127,OK,,18,weights,0.0911,2026-09-11T09:40:43+00:00
ISSERTES_0127_P_2,ISSERTES_0127,OK,,18,weights,0.0954,2026-09-11T09:40:43+00:00
ISSERTES_0127_S_1,ISSERTES_0127,OK,,18,weights,0.0947,2026-09-11T09:40:43+00:00
ISSERTES_0127_S_2,ISSERTES_0127,OK,,18,weights,0.0925,2026-09-11T09:40:43+00:00
ISSERTES_0127_S_3,ISSERTES_0127,OK,,18,weights,0.0961,2026-09-11T09:40:43+00:00
ISSERTES_0128_P_1,ISSERTES_0128,OK,,18,weights,0.0962,2026-09-11T09:40:43+00:00
ISSERTES_0128_P_2,ISSERTES_0128,OK,,18,weights,0.0954,2026-09-11T09:40:43+00:00
ISSERTES_0128_S_1,ISSERTES_0128,OK,,18,weights,0.0918,2026-09-11T09:40:44+00:00
ISSERTES_0128_S_2,ISSERTES_0128,OK,,18,weights,0.0941,2026-09-11T09:40:44+00:00
ISSERTES_0128_S_3,ISSERTES_0128,OK,,18,weights,0.0945,2026-09-11T09:40:44+00:00
ISSERTES_0129_P_1,ISSERTES_0129,OK,,18,weights,0.0935,2026-09-11T09:40:44+00:00
ISSERTES_0129_P_2,ISSERTES_0129,OK,,18,weights,0.0942,2026-09-11T09:40:44+00:00
ISSERTES_0129_S_1,ISSERTES_0129,OK,,18,weights,0.0923,2026-09-11T09:40:44+00:00
ISSERTES_0129_S_2,ISSERTES_0129,OK,,18,weights,0.0931,2026-09-11T09:40:44+00:00
ISSERTES_0129_S_3,ISSERTES_0129,OK,,18,weights,0.0937,2026-09-11T09:40:44+00:00
ISSERTES_0130_P_2,ISSERTES_0130,OK,,18,weights,0.0927,2026-09-11T09:40:44+00:00
ISSERTES_0130_S_1,ISSERTES_0130,OK,,18,weights,0.0952,2026-09-11T09:40:44+00:00
ISSERTES_0130_S_2,ISSERTES_0130,OK,,18,weights,0.0921,2026-09-11T09:40:44+00:00
ISSERTES_0130_S_3,ISSERTES_0130,OK,,18,weights,0.0942,2026-09-11T09:40:45+00:00
ISSERTES_0131_P_1,ISSERTES_0131,OK,,18,weights,0.0920,2026-09-11T09:40:45+00:00
ISSERTES_0131_P_2,ISSERTES_0131,OK,,18,weights,0.0938,2026-09-11T09:40:45+00:00
ISSERTES_0131_S_1,ISSERTES_0131,OK,,18,weights,0.0942,2026-09-11T09:40:45+00:00
ISSERTES_0131_S_2,ISSERTES_0131,OK,,18,weights,0.0924,2026-09-11T09:40:45+00:00
ISSERTES_0131_S_3,ISSERTES_0131,OK,,18,weights,0.0944,2026-09-11T09:40:45+00:00
ISSERTES_0132_P_1,ISSERTES_0132,OK,,18,weights,0.0908,2026-09-11T09:40:45+00:00
ISSERTES_0132_P_2,ISSERTES_0132,OK,,18,weights,0.0931,2026-09-11T09:40:45+00:00
ISSERTES_0132_S_1,ISSERTES_0132,OK,,18,weights,0.0912,2026-09-11T09:40:45+00:00
ISSERTES_0132_S_2,ISSERTES_0132,OK,,18,weights,0.0946,2026-09-11T09:40:45+00:00
ISSERTES_0132_S_3,ISSERTES_0132,OK,,18,weights,0.0954,2026-09-11T09:40:45+00:00
ISSERTES_0133_P_1,ISSERTES_0133,OK,,18,weights,0.0941,2026-09-11T09:40:46+00:00
ISSERTES_0133_P_2,ISSERTES_0133,OK,,18,weights,0.0934,2026-09-11T09:40:46+00:00
ISSERTES_0133_S_1,ISSERTES_0133,OK,,18,weights,0.0962,2026-09-11T09:40:46+00:00
ISSERTES_0133_S_2,ISSERTES_0133,OK,,18,weights,0.0913,2026-09-11T09:40:46+00:00
ISSERTES_0133_S_3,ISSERTES_0133,OK,,18,weights,0.0933,2026-09-11T09:40:46+00:00
ISSERTES_0134_P_1,ISSERTES_0134,OK,,18,weights,0.0883,2026-09-11T09:40:46+00:00
ISSERTES_0134_P_2,ISSERTES_0134,OK,,18,weights,0.0932,2026-09-11T09:40:46+00:00
ISSERTES_0134_S_1,ISSERTES_0134,OK,,18,weights,0.0910,2026-09-11T09:40:46+00:00
ISSERTES_0134_S_2,ISSERTES_0134,OK,,18,weights,0.0938,2026-09-11T09:40:46+00:00
ISSERTES_0134_S_3,ISSERTES_0134,OK,,18,weights,0.0905,2026-09-11T09:40:46+00:00
ISSERTES_0135_P_1,ISSERTES_0135,OK,,18,weights,0.0934,2026-09-11T09:40:46+00:00
ISSERTES_0135_P_2,ISSERTES_0135,OK,,18,weights,0.0931,2026-09-11T09:40:47+00:00
ISSERTES_0135_S_1,ISSERTES_0135,OK,,18,weights,0.0948,2026-09-11T09:40:47+00:00
ISSERTES_0135_S_2,ISSERTES_0135,OK,,18,weights,0.0937,2026-09-11T09:40:47+00:00
ISSERTES_0135_S_3,ISSERTES_0135,OK,,18,weights,0.0926,2026-09-11T09:40:47+00:00
ISSERTES_0136_P_1,ISSERTES_0136,OK,,18,weights,0.0942,2026-09-11T09:40:47+00:00
ISSERTES_0136_P_2,ISSERTES_0136,OK,,18,weights,0.0936,2026-09-11T09:40:47+00:00
ISSERTES_0136_S_1,ISSERTES_0136,OK,,18,weights,0.0916,2026-09-11T09:40:47+00:00
ISSERTES_0136_S_2,ISSERTES_0136,OK,,18,weights,0.0939,2026-09-11T09:40:47+00:00
ISSERTES_0136_S_3,ISSERTES_0136,OK,,18,weights,0.0919,2026-09-11T09:40:47+00:00
ISSERTES_0137_P_1,ISSERTES_0137,OK,,18,weights,0.0946,2026-09-11T09:40:47+00:00
ISSERTES_0137_P_2,ISSERTES_0137,OK,,18,weights,0.0910,2026-09-11T09:40:48+00:00
ISSERTES_0137_S_1,ISSERTES_0137,OK,,18,weights,0.0925,2026-09-11T09:40:48+00:00
ISSERTES_0137_S_2,ISSERTES_0137,OK,,18,weights,0.0908,2026-09-11T09:40:48+00:00
ISSERTES_0137_S_3,ISSERTES_0137,OK,,18,weights,0.0934,2026-09-11T09:40:48+00:00
ISSERTES_0138_P_1,ISSERTES_0138,OK,,18,weights,0.0979,2026-09-11T09:40:48+00:00
ISSERTES_0138_P_2,ISSERTES_0138,OK,,18,weights,0.0975,2026-09-11T09:40:48+00:00
ISSERTES_0138_S_1,ISSERTES_0138,OK,,18,weights,0.0953,2026-09-11T09:40:48+00:00
ISSERTES_0138_S_2,ISSERTES_0138,OK,,18,weights,0.0926,2026-09-11T09:40:48+00:00
ISSERTES_0138_S_3,ISSERTES_0138,OK,,18,weights,0.0958,2026-09-11T09:40:48+00:00
ISSERTES_0139_P_2,ISSERTES_0139,OK,,18,weights,0.0961,2026-09-11T09:40:48+00:00
ISSERTES_0139_S_1,ISSERTES_0139,OK,,18,weights,0.0921,2026-09-11T09:40:49+00:00
ISSERTES_0139_S_2,ISSERTES_0139,OK,,18,weights,0.0938,2026-09-11T09:40:49+00:00
ISSERTES_0139_S_3,ISSERTES_0139,OK,,18,weights,0.0928,2026-09-11T09:40:49+00:00
ISSERTES_0140_P_1,ISSERTES_0140,OK,,18,weights,0.0936,2026-09-11T09:40:49+00:00
ISSERTES_0140_P_2,ISSERTES_0140,OK,,18,weights,0.0929,2026-09-11T09:40:49+00:00
ISSERTES_0140_S_1,ISSERTES_0140,OK,,18,weights,0.0934,2026-09-11T09:40:49+00:00
ISSERTES_0140_S_2,ISSERTES_0140,OK,,18,weights,0.0964,2026-09-11T09:40:49+00:00
ISSERTES_0140_S_3,ISSERTES_0140,OK,,18,weights,0.0907,2026-09-11T09:40:49+00:00
ISSERTES_0141_P_1,ISSERTES_0141,OK,,18,weights,0.0935,2026-09-11T09:40:49+00:00
ISSERTES_0141_P_2,ISSERTES_0141,OK,,18,weights,0.0898,2026-09-11T09:40:49+00:00
ISSERTES_0141_S_1,ISSERTES_0141,OK,,18,weights,0.0941,2026-09-11T09:40:49+00:00
ISSERTES_0141_S_2,ISSERTES_0141,OK,,18,weights,0.0930,2026-09-11T09:40:50+00:00
ISSERTES_0141_S_3,ISSERTES_0141,OK,,18,weights,0.0928,2026-09-11T09:40:50+00:00
ISSERTES_0142_P_1,ISSERTES_0142,OK,,18,weights,0.0925,2026-09-11T09:40:50+00:00
ISSERTES_0142_P_2,ISSERTES_0142,OK,,18,weights,0.0920,2026-09-11T09:40:50+00:00
ISSERTES_0142_S_1,ISSERTES_0142,OK,,18,weights,0.0943,2026-09-11T09:40:50+00:00
ISSERTES_0142_S_2,ISSERTES_0142,OK,,18,weights,0.0911,2026-09-11T09:40:50+00:00
ISSERTES_0142_S_3,ISSERTES_0142,OK,,18,weights,0.0935,2026-09-11T09:40:50+00:00
ISSERTES_0143_P_1,ISSERTES_0143,OK,,18,weights,0.0935,2026-09-11T09:40:50+00:00
ISSERTES_0143_P_2,ISSERTES_0143,OK,,18,weights,0.0934,2026-09-11T09:40:50+00:00
ISSERTES_0143_S_1,ISSERTES_0143,OK,,18,weights,0.0935,2026-09-11T09:40:50+00:00
ISSERTES_0143_S_2,ISSERTES_0143,OK,,18,weights,0.0907,2026-09-11T09:40:50+00:00
ISSERTES_0143_S_3,ISSERTES_0143,OK,,18,weights,0.0932,2026-09-11T09:40:51+00:00
ISSERTES_0144_P_1,ISSERTES_0144,OK,,18,weights,0.0892,2026-09-11T09:40:51+00:00
ISSERTES_0144_P_2,ISSERTES_0144,OK,,18,weights,0.0937,2026-09-11T09:40:51+00:00
ISSERTES_0144_S_1,ISSERTES_0144,OK,,18,weights,0.0930,2026-09-11T09:40:51+00:00
ISSERTES_0144_S_2,ISSERTES_0144,OK,,18,weights,0.0944,2026-09-11T09:40:51+00:00
ISSERTES_0144_S_3,ISSERTES_0144,OK,,18,weights,0.0926,2026-09-11T09:40:51+00:00
ISSERTES_0145_P_1,ISSERTES_0145,OK,,18,weights,0.0922,2026-09-11T09:40:51+00:00
ISSERTES_0145_P_2,ISSERTES_0145,OK,,18,weights,0.0939,2026-09-11T09:40:51+00:00
ISSERTES_0145_S_1,ISSERTES_0145,OK,,18,weights,0.0908,2026-09-11T09:40:51+00:00
ISSERTES_0145_S_2,ISSERTES_0145,OK,,18,weights,0.0942,2026-09-11T09:40:51+00:00
ISSERTES_0145_S_3,ISSERTES_0145,OK,,18,weights,0.0941,2026-09-11T09:40:51+00:00
ISSERTES_0146_P_1,ISSERTES_0146,OK,,18,weights,0.0939,2026-09-11T09:40:52+00:00
ISSERTES_0146_P_2,ISSERTES_0146,OK,,18,weights,0.0925,2026-09-11T09:40:52+00:00
ISSERTES_0146_S_1,ISSERTES_0146,OK,,18,weights,0.0915,2026-09-11T09:40:52+00:00
ISSERTES_0146_S_2,ISSERTES_0146,OK,,18,weights,0.0965,2026-09-11T09:40:52+00:00
ISSERTES_0146_S_3,ISSERTES_0146,OK,,18,weights,0.0941,2026-09-11T09:40:52+00:00
ISSERTES_0147_P_1,ISSERTES_0147,OK,,18,weights,0.0929,2026-09-11T09:40:52+00:00
ISSERTES_0147_P_2,ISSERTES_0147,OK,,18,weights,0.0952,2026-09-11T09:40:52+00:00
